Frequency (Hz)	Level (dB)
1055.126953	-51.980705
1065.893555	-56.612667
1076.660156	-55.379997
1087.426758	-56.140541
1098.193359	-55.203083
1108.959961	-58.515308
1119.726562	-57.930733
1130.493164	-58.459324
1141.259766	-60.222984
1152.026367	-63.863590
1162.792969	-63.777809
1173.559570	-57.766178
1184.326172	-58.004368
1195.092773	-55.921535
1205.859375	-58.366428
1216.625977	-64.375275
1227.392578	-63.083721
1238.159180	-60.936790
1248.925781	-65.560921
1259.692383	-66.310791
1270.458984	-63.450020
1281.225586	-64.078117
1291.992188	-63.116627
1302.758789	-62.979897
1313.525391	-66.208534
1324.291992	-66.727966
1335.058594	-66.753998
1345.825195	-64.871605
1356.591797	-68.401329
1367.358398	-67.172569
1378.125000	-68.203979
1388.891602	-64.531548
1399.658203	-64.523270
1410.424805	-63.663448
1421.191406	-69.326927
1431.958008	-68.315048
1442.724609	-69.627632
1453.491211	-67.651375
1464.257812	-70.387650
1475.024414	-72.975113
1485.791016	-70.246262
1496.557617	-67.525391
1507.324219	-71.201614
1518.090820	-72.825111
1528.857422	-73.318748
1539.624023	-72.914780
1550.390625	-71.718895
1561.157227	-73.444756
1571.923828	-73.549255
1582.690430	-76.634865
1593.457031	-75.125137
1604.223633	-74.945847
1614.990234	-82.373459
1625.756836	-76.376785
1636.523438	-77.905869
1647.290039	-77.837471
1658.056641	-75.618576
1668.823242	-76.205276
1679.589844	-79.705856
1690.356445	-84.879471
1701.123047	-81.351997
1711.889648	-81.664352
1722.656250	-80.721313
1733.422852	-82.074333
1744.189453	-83.026459
1754.956055	-83.721169
1765.722656	-83.584480
1776.489258	-84.687561
1787.255859	-84.210571
1798.022461	-84.329132
1808.789062	-84.010216
1819.555664	-84.570183
1830.322266	-87.772522
1841.088867	-85.724922
1851.855469	-83.973404
1862.622070	-82.560066
1873.388672	-84.485031
1884.155273	-84.390312
1894.921875	-90.084633
1905.688477	-85.450401
1916.455078	-87.823578
1927.221680	-90.007225
1937.988281	-86.827957
1948.754883	-86.093063
1959.521484	-83.885551
1970.288086	-83.568848
1981.054688	-85.908440
1991.821289	-85.847633
2002.587891	-84.782074
2013.354492	-88.202095
2024.121094	-85.045799
2034.887695	-88.926674
2045.654297	-88.886566
2056.420898	-88.687393
2067.187500	-85.108597
2077.954102	-86.862907
2088.720703	-88.247192
2099.487305	-86.099686
2110.253906	-89.687813
2121.020508	-87.311096
2131.787109	-82.761414
2142.553711	-84.321182
2153.320312	-83.355980
2164.086914	-85.896469
2174.853516	-86.185143
2185.620117	-86.077797
2196.386719	-87.075089
2207.153320	-86.321632
2217.919922	-82.109001
2228.686523	-81.585632
2239.453125	-82.008278
2250.219727	-82.244255
2260.986328	-84.860413
2271.752930	-88.588654
2282.519531	-89.514572
2293.286133	-86.664986
2304.052734	-85.291191
2314.819336	-85.742699
2325.585938	-83.184433
2336.352539	-80.591339
2347.119141	-82.371628
2357.885742	-83.137520
2368.652344	-87.524666
2379.418945	-87.403465
2390.185547	-81.712341
2400.952148	-85.759941
2411.718750	-82.289230
2422.485352	-80.113869
2433.251953	-83.180138
2444.018555	-87.469757
2454.785156	-83.664810
2465.551758	-83.348244
2476.318359	-88.445595
2487.084961	-89.446800
2497.851562	-86.848923
2508.618164	-85.600220
2519.384766	-86.053314
2530.151367	-88.330711
2540.917969	-87.604813
2551.684570	-82.147087
2562.451172	-80.986717
2573.217773	-82.528961
2583.984375	-83.331314
2594.750977	-84.887093
2605.517578	-85.801765
2616.284180	-86.513397
2627.050781	-85.665833
2637.817383	-88.985374
2648.583984	-86.761398
2659.350586	-85.650200
2670.117188	-83.148361
2680.883789	-84.271561
2691.650391	-85.751038
2702.416992	-86.069199
2713.183594	-88.771393
2723.950195	-88.586479
2734.716797	-84.201973
2745.483398	-82.215401
2756.250000	-83.809532
2767.016602	-88.602013
2777.783203	-88.325958
2788.549805	-87.894608
2799.316406	-86.738327
2810.083008	-86.531235
2820.849609	-86.455513
2831.616211	-87.213287
2842.382812	-89.611168
2853.149414	-89.485588
2863.916016	-87.640396
2874.682617	-88.726662
2885.449219	-85.986595
2896.215820	-83.967041
2906.982422	-84.342644
2917.749023	-83.157150
2928.515625	-84.348160
2939.282227	-87.292641
2950.048828	-87.222786
2960.815430	-85.688560
2971.582031	-87.532585
2982.348633	-86.441223
2993.115234	-80.562065
3003.881836	-79.128014
3014.648438	-85.984016
3025.415039	-84.176865
3036.181641	-83.304886
3046.948242	-88.395988
3057.714844	-91.744209
3068.481445	-90.322937
3079.248047	-93.411148
3090.014648	-88.624168
3100.781250	-85.502266
3111.547852	-86.689888
3122.314453	-85.787689
3133.081055	-85.767670
3143.847656	-88.655174
3154.614258	-94.825356
3165.380859	-91.343040
3176.147461	-86.891678
3186.914062	-86.975792
3197.680664	-85.607216
3208.447266	-86.834663
3219.213867	-87.713669
3229.980469	-85.453949
3240.747070	-84.639465
3251.513672	-84.947296
3262.280273	-81.903069
3273.046875	-80.883354
3283.813477	-82.749268
3294.580078	-84.601204
3305.346680	-84.246857
3316.113281	-83.814262
3326.879883	-86.619225
3337.646484	-89.486702
3348.413086	-86.578224
3359.179688	-85.238220
3369.946289	-89.672226
3380.712891	-90.244873
3391.479492	-88.016914
3402.246094	-85.863373
3413.012695	-83.407852
3423.779297	-83.961754
3434.545898	-86.532379
3445.312500	-88.391960
3456.079102	-93.434898
3466.845703	-89.896317
3477.612305	-92.099930
3488.378906	-88.964294
3499.145508	-87.774788
3509.912109	-87.537498
3520.678711	-86.230194
3531.445312	-86.214684
3542.211914	-87.225639
3552.978516	-87.972328
3563.745117	-87.667030
3574.511719	-88.091774
3585.278320	-89.925072
3596.044922	-86.931465
3606.811523	-91.515320
3617.578125	-87.440331
3628.344727	-85.997215
3639.111328	-85.511406
3649.877930	-86.510193
3660.644531	-89.333862
3671.411133	-88.142960
3682.177734	-85.949356
3692.944336	-86.578842
3703.710938	-89.393616
3714.477539	-88.057915
3725.244141	-86.476585
3736.010742	-85.801834
3746.777344	-85.859543
3757.543945	-87.203606
3768.310547	-88.011902
3779.077148	-90.956764
3789.843750	-87.057556
3800.610352	-86.856689
3811.376953	-90.751083
3822.143555	-91.641342
3832.910156	-92.474854
3843.676758	-88.205399
3854.443359	-86.714645
3865.209961	-90.774048
3875.976562	-89.270126
3886.743164	-89.300850
3897.509766	-88.414536
3908.276367	-88.049377
3919.042969	-89.709549
3929.809570	-89.924263
3940.576172	-89.730621
3951.342773	-90.346336
3962.109375	-90.143631
3972.875977	-93.000008
3983.642578	-90.085419
3994.409180	-85.459244
4005.175781	-86.851158
4015.942383	-90.738098
4026.708984	-88.832214
4037.475586	-91.883507
4048.242188	-90.923401
4059.008789	-89.171661
4069.775391	-90.112968
4080.541992	-90.204308
4091.308594	-89.192116
4102.075195	-88.128159
4112.841797	-86.067528
4123.608398	-92.097267
4134.375000	-90.056061
4145.141602	-86.939697
4155.908203	-89.391243
4166.674805	-91.290436
4177.441406	-89.838982
4188.208008	-87.781235
4198.974609	-90.032425
4209.741211	-90.646820
4220.507812	-86.608032
4231.274414	-85.385193
4242.041016	-87.243004
4252.807617	-88.672607
4263.574219	-90.415298
4274.340820	-87.353081
4285.107422	-88.457588
4295.874023	-84.604530
4306.640625	-84.432373
4317.407227	-86.852264
4328.173828	-87.212395
4338.940430	-88.396355
4349.707031	-88.475739
4360.473633	-87.448738
4371.240234	-86.423225
4382.006836	-91.295555
4392.773438	-90.655510
4403.540039	-88.343246
4414.306641	-86.203354
4425.073242	-86.224541
4435.839844	-86.509010
4446.606445	-87.092751
4457.373047	-88.165512
4468.139648	-85.397690
4478.906250	-85.567986
4489.672852	-81.671486
4500.439453	-78.772224
4511.206055	-81.770622
4521.972656	-85.478012
4532.739258	-87.830658
4543.505859	-87.101349
4554.272461	-88.597855
4565.039062	-88.517181
4575.805664	-89.651848
4586.572266	-94.207680
4597.338867	-88.359482
4608.105469	-84.955124
4618.872070	-87.432976
4629.638672	-86.366074
4640.405273	-90.219376
4651.171875	-88.546814
4661.938477	-86.128494
4672.705078	-87.049995
4683.471680	-86.091354
4694.238281	-85.534073
4705.004883	-87.023376
4715.771484	-86.201172
4726.538086	-87.062393
4737.304688	-85.487068
4748.071289	-86.922760
4758.837891	-88.714973
4769.604492	-87.891426
4780.371094	-87.590912
4791.137695	-88.271797
4801.904297	-87.708656
4812.670898	-87.807571
4823.437500	-89.403885
4834.204102	-89.153473
4844.970703	-90.070969
4855.737305	-87.482346
4866.503906	-90.943588
4877.270508	-88.504822
4888.037109	-87.431000
4898.803711	-90.306297
4909.570312	-91.329369
4920.336914	-88.963074
4931.103516	-90.130157
4941.870117	-90.355560
4952.636719	-89.109421
4963.403320	-93.057655
4974.169922	-88.412819
4984.936523	-88.730362
4995.703125	-93.762108
5006.469727	-90.511147
5017.236328	-89.822563
5028.002930	-88.732193
5038.769531	-89.680092
5049.536133	-89.021126
5060.302734	-88.710762
5071.069336	-88.408310
5081.835938	-89.378311
5092.602539	-86.323219
5103.369141	-89.296562
5114.135742	-86.337334
5124.902344	-85.133904
5135.668945	-89.943573
5146.435547	-89.901466
5157.202148	-93.422142
5167.968750	-89.569420
5178.735352	-88.380547
5189.501953	-87.185646
5200.268555	-91.834450
5211.035156	-90.495384
5221.801758	-86.837257
5232.568359	-86.432724
5243.334961	-93.136658
5254.101562	-89.656883
5264.868164	-93.859871
5275.634766	-90.542259
5286.401367	-89.265442
5297.167969	-87.917419
5307.934570	-87.714806
5318.701172	-90.033867
5329.467773	-89.357292
5340.234375	-87.777534
5351.000977	-86.929604
5361.767578	-88.197388
5372.534180	-88.221672
5383.300781	-87.776993
5394.067383	-90.987030
5404.833984	-90.738533
5415.600586	-92.180504
5426.367188	-93.229744
5437.133789	-91.273003
5447.900391	-88.619507
5458.666992	-87.239548
5469.433594	-89.087723
5480.200195	-93.164345
5490.966797	-93.798782
5501.733398	-91.535553
5512.500000	-86.223679
5523.266602	-87.670158
5534.033203	-90.135742
5544.799805	-87.323982
5555.566406	-88.362251
5566.333008	-95.983459
5577.099609	-87.791252
5587.866211	-87.227005
5598.632812	-86.961578
5609.399414	-87.783318
5620.166016	-88.133514
5630.932617	-85.129913
5641.699219	-85.923019
5652.465820	-88.869377
5663.232422	-89.010109
5673.999023	-87.828972
5684.765625	-88.031487
5695.532227	-88.732162
5706.298828	-90.872597
5717.065430	-90.317497
5727.832031	-89.819298
5738.598633	-91.152519
5749.365234	-91.698479
5760.131836	-90.500290
5770.898438	-89.624977
5781.665039	-90.508942
5792.431641	-89.133873
5803.198242	-88.153389
5813.964844	-88.452675
5824.731445	-91.641884
5835.498047	-89.318634
5846.264648	-89.103493
5857.031250	-91.079529
5867.797852	-89.835312
5878.564453	-88.159317
5889.331055	-92.207069
5900.097656	-88.503654
5910.864258	-87.360794
5921.630859	-93.142937
5932.397461	-88.236206
5943.164062	-88.658554
5953.930664	-94.844772
5964.697266	-93.601738
5975.463867	-88.862610
5986.230469	-86.870110
5996.997070	-82.929871
6007.763672	-86.695045
6018.530273	-90.697281
6029.296875	-88.259903
6040.063477	-88.462646
6050.830078	-91.205643
6061.596680	-89.011124
6072.363281	-86.413704
6083.129883	-88.281448
6093.896484	-89.300575
6104.663086	-87.003029
6115.429688	-88.226341
6126.196289	-92.837311
6136.962891	-94.400665
6147.729492	-95.464012
6158.496094	-91.751961
6169.262695	-89.081398
6180.029297	-92.468063
6190.795898	-87.342384
6201.562500	-88.917557
6212.329102	-91.736916
6223.095703	-91.218666
6233.862305	-88.489738
6244.628906	-86.569237
6255.395508	-87.475319
6266.162109	-89.012779
6276.928711	-93.028801
6287.695312	-90.514603
6298.461914	-91.492699
6309.228516	-90.281799
6319.995117	-92.005623
6330.761719	-91.542618
6341.528320	-92.916206
6352.294922	-96.614380
6363.061523	-99.315987
6373.828125	-92.085709
6384.594727	-89.418350
6395.361328	-91.540764
6406.127930	-91.302185
6416.894531	-89.419716
6427.661133	-91.320007
6438.427734	-93.664963
6449.194336	-90.537750
6459.960938	-90.400330
6470.727539	-92.584465
6481.494141	-95.127373
6492.260742	-93.443932
6503.027344	-90.448692
6513.793945	-89.051285
6524.560547	-92.026520
6535.327148	-95.281799
6546.093750	-90.965691
6556.860352	-89.654205
6567.626953	-92.714996
6578.393555	-90.254356
6589.160156	-90.030975
6599.926758	-90.443359
6610.693359	-90.148071
6621.459961	-94.480118
6632.226562	-87.172699
6642.993164	-89.789833
6653.759766	-92.019112
6664.526367	-89.440010
6675.292969	-89.066864
6686.059570	-90.292770
6696.826172	-91.553162
6707.592773	-91.130814
6718.359375	-88.005928
6729.125977	-89.645927
6739.892578	-89.047455
6750.659180	-90.935349
6761.425781	-91.049561
6772.192383	-88.639114
6782.958984	-89.484077
6793.725586	-90.264290
6804.492188	-91.989983
6815.258789	-92.521164
6826.025391	-91.154335
6836.791992	-91.586510
6847.558594	-95.607475
6858.325195	-90.600433
6869.091797	-89.802536
6879.858398	-94.592491
6890.625000	-98.850945
6901.391602	-93.754921
6912.158203	-92.810371
6922.924805	-91.165314
6933.691406	-91.418900
6944.458008	-94.513855
6955.224609	-91.875214
6965.991211	-89.777977
6976.757812	-91.842026
6987.524414	-97.936172
6998.291016	-92.965759
7009.057617	-87.210594
7019.824219	-87.654572
7030.590820	-90.476952
7041.357422	-91.733284
7052.124023	-89.859985
7062.890625	-90.127243
7073.657227	-92.766609
7084.423828	-91.121162
7095.190430	-96.333199
7105.957031	-95.038269
7116.723633	-92.131416
7127.490234	-88.515503
7138.256836	-88.865852
7149.023438	-88.984825
7159.790039	-87.141830
7170.556641	-85.839844
7181.323242	-87.892487
7192.089844	-89.851799
7202.856445	-88.922440
7213.623047	-90.390228
7224.389648	-91.039261
7235.156250	-86.949036
7245.922852	-92.151642
7256.689453	-86.500839
7267.456055	-86.279427
7278.222656	-88.890076
7288.989258	-91.656364
7299.755859	-90.028603
7310.522461	-90.534676
7321.289062	-89.357544
7332.055664	-93.221756
7342.822266	-91.447510
7353.588867	-91.763260
7364.355469	-92.910255
7375.122070	-92.909241
7385.888672	-91.657402
7396.655273	-91.081726
7407.421875	-89.218536
7418.188477	-88.757996
7428.955078	-90.004585
7439.721680	-93.423088
7450.488281	-90.574532
7461.254883	-89.734009
7472.021484	-90.685669
7482.788086	-91.742378
7493.554688	-82.407852
7504.321289	-80.203850
7515.087891	-87.209999
7525.854492	-90.797455
7536.621094	-89.175804
7547.387695	-87.066071
7558.154297	-86.964203
7568.920898	-87.775978
7579.687500	-87.841415
7590.454102	-88.061516
7601.220703	-88.440849
7611.987305	-89.780052
7622.753906	-89.673027
7633.520508	-88.528679
7644.287109	-88.832970
7655.053711	-90.373672
7665.820312	-91.219925
7676.586914	-88.961205
7687.353516	-88.348000
7698.120117	-88.038216
7708.886719	-85.617264
7719.653320	-87.085609
7730.419922	-92.696152
7741.186523	-88.803398
7751.953125	-87.649292
7762.719727	-89.062973
7773.486328	-89.156075
7784.252930	-90.824089
7795.019531	-90.227425
7805.786133	-87.879578
7816.552734	-90.771255
7827.319336	-89.442413
7838.085938	-89.071960
7848.852539	-97.476578
7859.619141	-94.595306
7870.385742	-89.175766
7881.152344	-89.359314
7891.918945	-87.469711
7902.685547	-89.230194
7913.452148	-92.574455
7924.218750	-92.119514
7934.985352	-91.337990
7945.751953	-91.802002
7956.518555	-91.734085
7967.285156	-91.556458
7978.051758	-93.438377
7988.818359	-92.835411
7999.584961	-90.601234
8010.351562	-89.449074
8021.118164	-90.155479
8031.884766	-92.309731
8042.651367	-90.864815
8053.417969	-88.574631
8064.184570	-87.497429
8074.951172	-88.834366
8085.717773	-87.936546
8096.484375	-86.555489
8107.250977	-88.506119
8118.017578	-89.241707
8128.784180	-91.148827
8139.550781	-92.230194
8150.317383	-89.683533
8161.083984	-91.822800
8171.850586	-94.571915
8182.617188	-91.898605
8193.383789	-89.232368
8204.150391	-88.118599
8214.916992	-88.233200
8225.683594	-91.038643
8236.450195	-90.200317
8247.216797	-88.109932
8257.983398	-89.137878
8268.750000	-90.090958
8279.516602	-91.971939
8290.283203	-94.502777
8301.049805	-91.072861
8311.816406	-88.956512
8322.583008	-91.276779
8333.349609	-93.856812
8344.116211	-92.414146
8354.882812	-92.056801
8365.649414	-92.030823
8376.416016	-94.301514
8387.182617	-93.748962
8397.949219	-90.839134
8408.715820	-89.620148
8419.482422	-91.017075
8430.249023	-88.706200
8441.015625	-90.015648
8451.782227	-93.381180
8462.548828	-96.102242
8473.315430	-98.173470
8484.082031	-95.994209
8494.848633	-91.494972
8505.615234	-86.854279
8516.381836	-88.637512
8527.148438	-88.590477
8537.915039	-88.024490
8548.681641	-89.516136
8559.448242	-92.318352
8570.214844	-89.790031
8580.981445	-88.056686
8591.748047	-88.194153
8602.514648	-88.929214
8613.281250	-89.061394
8624.047852	-94.508377
8634.814453	-96.013878
8645.581055	-93.898674
8656.347656	-92.414955
8667.114258	-91.813141
8677.880859	-90.002350
8688.647461	-88.996620
8699.414062	-94.608513
8710.180664	-89.813972
8720.947266	-91.771202
8731.713867	-89.257355
8742.480469	-89.684586
8753.247070	-90.079651
8764.013672	-88.280052
8774.780273	-90.570198
8785.546875	-90.176636
8796.313477	-89.777641
8807.080078	-89.973534
8817.846680	-87.189034
8828.613281	-88.944168
8839.379883	-92.413551
8850.146484	-91.156654
8860.913086	-87.889862
8871.679688	-90.737427
8882.446289	-90.892891
8893.212891	-93.456444
8903.979492	-90.129929
8914.746094	-93.665375
8925.512695	-96.085403
8936.279297	-95.946251
8947.045898	-95.895462
8957.812500	-91.221352
8968.579102	-90.886505
8979.345703	-88.744789
8990.112305	-83.327469
9000.878906	-78.248489
9011.645508	-84.351234
9022.412109	-90.542999
9033.178711	-91.309006
9043.945312	-91.803185
9054.711914	-94.390190
9065.478516	-91.449661
9076.245117	-89.687187
9087.011719	-91.021774
9097.778320	-89.631912
9108.544922	-90.582489
9119.311523	-92.628166
9130.078125	-94.271591
9140.844727	-88.478607
9151.611328	-86.750793
9162.377930	-90.632584
9173.144531	-93.349152
9183.911133	-91.290039
9194.677734	-90.124123
9205.444336	-88.215408
9216.210938	-89.028282
9226.977539	-90.809669
9237.744141	-92.020638
9248.510742	-92.558029
9259.277344	-92.859863
9270.043945	-90.438690
9280.810547	-89.758339
9291.577148	-89.931465
9302.343750	-91.811577
9313.110352	-92.560005
9323.876953	-92.311119
9334.643555	-93.616837
9345.410156	-93.088768
9356.176758	-91.798370
9366.943359	-89.028465
9377.709961	-86.271408
9388.476562	-87.554642
9399.243164	-91.797066
9410.009766	-91.613213
9420.776367	-92.369125
9431.542969	-91.580727
9442.309570	-91.948540
9453.076172	-93.452026
9463.842773	-94.620979
9474.609375	-92.907150
9485.375977	-94.694771
9496.142578	-96.143417
9506.909180	-92.214394
9517.675781	-90.551376
9528.442383	-90.026054
9539.208984	-92.939445
9549.975586	-95.473030
9560.742188	-91.300255
9571.508789	-90.149673
9582.275391	-91.989403
9593.041992	-92.999008
9603.808594	-93.166382
9614.575195	-93.738853
9625.341797	-95.303314
9636.108398	-96.793159
9646.875000	-94.091805
9657.641602	-90.527588
9668.408203	-92.455353
9679.174805	-93.364227
9689.941406	-93.904900
9700.708008	-91.317757
9711.474609	-91.063530
9722.241211	-92.463501
9733.007812	-91.392990
9743.774414	-92.735291
9754.541016	-90.046829
9765.307617	-88.778358
9776.074219	-91.176323
9786.840820	-91.550400
9797.607422	-89.910210
9808.374023	-91.047523
9819.140625	-94.637184
9829.907227	-95.882683
9840.673828	-91.093094
9851.440430	-93.760696
9862.207031	-96.072380
9872.973633	-93.613869
9883.740234	-91.905014
9894.506836	-91.876816
9905.273438	-88.279938
9916.040039	-89.550041
9926.806641	-94.423073
9937.573242	-93.604240
9948.339844	-94.879089
9959.106445	-90.322510
9969.873047	-89.281021
9980.639648	-92.151047
9991.406250	-93.292381
10002.172852	-93.610107
10012.939453	-95.786407
10023.706055	-93.707748
10034.472656	-94.055138
10045.239258	-93.965515
10056.005859	-92.629784
10066.772461	-93.167282
10077.539062	-94.458496
10088.305664	-96.368919
10099.072266	-93.888885
10109.838867	-92.656578
10120.605469	-93.410767
10131.372070	-94.497017
10142.138672	-95.207840
10152.905273	-98.519630
10163.671875	-94.360092
10174.438477	-93.531174
10185.205078	-96.902649
10195.971680	-94.652550
10206.738281	-94.580070
10217.504883	-94.027939
10228.271484	-95.089729
10239.038086	-93.028000
10249.804688	-92.376068
10260.571289	-92.757614
10271.337891	-93.579002
10282.104492	-90.783653
10292.871094	-93.998817
10303.637695	-94.749466
10314.404297	-93.541428
10325.170898	-97.658035
10335.937500	-99.662872
10346.704102	-99.469643
10357.470703	-95.761871
10368.237305	-95.323631
10379.003906	-93.996086
10389.770508	-90.406464
10400.537109	-92.473152
10411.303711	-92.021759
10422.070312	-92.092018
10432.836914	-99.140007
10443.603516	-93.884109
10454.370117	-94.068481
10465.136719	-95.492897
10475.903320	-91.824013
10486.669922	-86.714714
10497.436523	-82.009270
10508.203125	-85.208305
10518.969727	-93.637459
10529.736328	-91.596718
10540.502930	-91.189438
10551.269531	-92.539490
10562.036133	-92.237473
10572.802734	-96.372353
10583.569336	-100.332733
10594.335938	-94.481323
10605.102539	-93.229073
10615.869141	-94.044037
10626.635742	-94.442169
10637.402344	-95.059883
10648.168945	-92.720871
10658.935547	-90.243935
10669.702148	-91.884354
10680.468750	-94.742973
10691.235352	-92.380310
10702.001953	-91.122543
10712.768555	-90.818619
10723.535156	-90.973160
10734.301758	-92.520973
10745.068359	-94.617561
10755.834961	-101.533707
10766.601562	-93.862610
10777.368164	-93.430710
10788.134766	-99.028244
10798.901367	-95.931175
10809.667969	-98.174194
10820.434570	-93.622177
10831.201172	-94.269440
10841.967773	-92.883743
10852.734375	-93.667358
10863.500977	-91.793968
10874.267578	-97.027519
10885.034180	-95.473251
10895.800781	-94.231529
10906.567383	-93.437798
10917.333984	-97.461380
10928.100586	-95.591026
10938.867188	-95.065178
10949.633789	-96.838661
10960.400391	-95.469734
10971.166992	-95.333176
10981.933594	-95.729439
10992.700195	-95.316505
11003.466797	-95.519836
11014.233398	-100.371826
11025.000000	-97.808395
11035.766602	-97.813538
11046.533203	-94.320831
11057.299805	-95.981476
11068.066406	-95.695381
11078.833008	-92.410835
11089.599609	-92.804993
11100.366211	-93.306091
11111.132812	-92.093445
11121.899414	-93.454102
11132.666016	-94.155228
11143.432617	-92.041161
11154.199219	-94.217964
11164.965820	-96.060287
11175.732422	-95.955353
11186.499023	-92.699615
11197.265625	-92.338402
11208.032227	-93.637405
11218.798828	-92.233856
11229.565430	-91.654297
11240.332031	-93.155685
11251.098633	-93.839310
11261.865234	-95.074486
11272.631836	-95.328720
11283.398438	-98.121292
11294.165039	-97.032471
11304.931641	-93.459190
11315.698242	-94.294540
11326.464844	-95.798897
11337.231445	-100.534409
11347.998047	-99.818748
11358.764648	-100.853828
11369.531250	-101.398552
11380.297852	-99.939751
11391.064453	-101.677551
11401.831055	-101.390434
11412.597656	-101.647018
11423.364258	-100.745781
11434.130859	-97.790062
11444.897461	-93.293694
11455.664062	-90.202812
11466.430664	-89.021263
11477.197266	-90.379166
11487.963867	-94.727440
11498.730469	-104.161705
11509.497070	-96.516357
11520.263672	-94.627853
11531.030273	-92.855568
11541.796875	-92.244049
11552.563477	-92.943924
11563.330078	-96.978874
11574.096680	-99.534782
11584.863281	-96.032249
11595.629883	-95.379631
11606.396484	-95.179375
11617.163086	-96.517754
11627.929688	-96.798485
11638.696289	-95.811523
11649.462891	-98.485825
11660.229492	-97.147179
11670.996094	-95.085213
11681.762695	-97.583305
11692.529297	-97.228996
11703.295898	-94.392517
11714.062500	-91.470673
11724.829102	-90.184654
11735.595703	-94.073967
11746.362305	-92.944191
11757.128906	-93.031975
11767.895508	-97.373940
11778.662109	-97.998291
11789.428711	-95.792122
11800.195312	-95.907906
11810.961914	-97.398041
11821.728516	-95.802322
11832.495117	-93.868065
11843.261719	-92.634850
11854.028320	-96.682152
11864.794922	-98.803406
11875.561523	-99.086494
11886.328125	-97.558624
11897.094727	-96.671417
11907.861328	-96.091125
11918.627930	-95.093292
11929.394531	-94.388321
11940.161133	-93.580627
11950.927734	-92.350502
11961.694336	-93.661263
11972.460938	-93.416351
11983.227539	-92.644463
11993.994141	-92.402824
12004.760742	-93.179024
12015.527344	-95.910355
12026.293945	-99.449509
12037.060547	-94.230484
12047.827148	-99.693901
12058.593750	-97.199089
12069.360352	-97.236443
12080.126953	-95.659126
12090.893555	-92.241676
12101.660156	-91.260345
12112.426758	-94.626556
12123.193359	-99.194603
12133.959961	-97.256187
12144.726562	-97.206131
12155.493164	-98.519852
12166.259766	-98.090050
12177.026367	-96.430336
12187.792969	-94.576843
12198.559570	-95.501450
12209.326172	-100.852814
12220.092773	-96.392555
12230.859375	-95.875320
12241.625977	-95.646629
12252.392578	-96.735977
12263.159180	-94.614708
12273.925781	-97.082588
12284.692383	-96.438980
12295.458984	-94.034157
12306.225586	-92.335419
12316.992188	-95.703194
12327.758789	-98.247795
12338.525391	-98.921608
12349.291992	-98.235283
12360.058594	-94.799133
12370.825195	-95.592278
12381.591797	-94.929146
12392.358398	-96.868568
12403.125000	-95.500000
12413.891602	-92.243721
12424.658203	-95.363625
12435.424805	-95.506172
12446.191406	-91.803070
12456.958008	-94.915916
12467.724609	-98.783836
12478.491211	-94.726364
12489.257812	-93.928055
12500.024414	-94.429260
12510.791016	-95.461342
12521.557617	-90.469185
12532.324219	-97.500191
12543.090820	-96.029541
12553.857422	-99.004349
12564.624023	-95.286301
12575.390625	-92.584328
12586.157227	-92.925461
12596.923828	-94.350380
12607.690430	-98.987144
