Frequency (Hz)	Level (dB)
3940.576172	-60.763161
3951.342773	-61.421421
3962.109375	-61.038139
3972.875977	-60.366024
3983.642578	-61.407425
3994.409180	-62.652733
4005.175781	-64.653122
4015.942383	-65.264282
4026.708984	-64.793861
4037.475586	-65.946228
4048.242188	-64.879677
4059.008789	-66.759933
4069.775391	-65.416847
4080.541992	-62.453243
4091.308594	-66.928474
4102.075195	-61.447571
4112.841797	-60.205349
4123.608398	-61.728130
4134.375000	-65.223595
4145.141602	-66.878120
4155.908203	-64.498718
4166.674805	-62.861271
4177.441406	-63.474827
4188.208008	-63.009922
4198.974609	-62.939548
4209.741211	-61.751747
4220.507812	-59.744476
4231.274414	-60.272068
4242.041016	-60.991024
4252.807617	-61.584812
4263.574219	-61.353813
4274.340820	-61.724613
4285.107422	-63.616165
4295.874023	-64.681534
4306.640625	-65.617943
4317.407227	-60.380486
4328.173828	-59.391239
4338.940430	-64.060707
4349.707031	-66.402168
4360.473633	-69.942276
4371.240234	-63.789303
4382.006836	-63.241543
4392.773438	-65.522758
4403.540039	-63.852699
4414.306641	-62.786648
4425.073242	-65.516975
4435.839844	-64.568451
4446.606445	-64.047081
4457.373047	-61.770592
4468.139648	-60.524277
4478.906250	-60.804893
4489.672852	-64.138489
4500.439453	-63.012348
4511.206055	-63.635231
4521.972656	-62.114662
4532.739258	-61.296055
4543.505859	-58.865459
4554.272461	-61.278980
4565.039062	-62.216892
4575.805664	-62.708412
4586.572266	-62.066818
4597.338867	-64.261475
4608.105469	-60.304276
4618.872070	-59.625561
4629.638672	-61.392994
4640.405273	-62.211308
4651.171875	-63.755962
4661.938477	-64.662514
4672.705078	-62.589111
4683.471680	-62.417591
4694.238281	-62.488728
4705.004883	-63.330547
4715.771484	-63.488293
4726.538086	-66.597855
4737.304688	-64.140411
4748.071289	-64.026794
4758.837891	-61.468449
4769.604492	-62.360878
4780.371094	-64.479721
4791.137695	-64.967316
4801.904297	-65.979591
4812.670898	-61.712120
4823.437500	-61.321571
4834.204102	-65.537811
4844.970703	-63.122860
4855.737305	-64.689278
4866.503906	-67.871933
4877.270508	-65.302536
4888.037109	-63.447422
4898.803711	-63.306816
4909.570312	-67.848503
4920.336914	-69.399208
4931.103516	-66.342979
4941.870117	-68.208130
4952.636719	-66.641220
4963.403320	-67.635475
4974.169922	-66.768188
4984.936523	-63.196247
4995.703125	-61.767204
5006.469727	-65.120369
5017.236328	-61.653400
5028.002930	-61.535587
5038.769531	-63.489681
5049.536133	-58.867424
5060.302734	-59.745514
5071.069336	-63.778431
5081.835938	-63.914288
5092.602539	-62.921513
5103.369141	-64.507462
5114.135742	-62.416943
5124.902344	-58.969284
5135.668945	-60.133919
5146.435547	-62.738647
5157.202148	-59.879787
5167.968750	-63.009445
5178.735352	-63.544331
5189.501953	-63.317459
5200.268555	-69.956039
5211.035156	-67.901230
5221.801758	-63.564526
5232.568359	-61.001274
5243.334961	-60.970280
5254.101562	-60.944649
5264.868164	-63.018940
5275.634766	-63.086292
5286.401367	-62.287189
5297.167969	-63.727390
5307.934570	-63.559387
5318.701172	-60.089085
5329.467773	-58.148567
5340.234375	-61.669025
5351.000977	-62.345123
5361.767578	-63.646801
5372.534180	-65.253090
5383.300781	-65.075073
5394.067383	-64.647621
5404.833984	-63.745884
5415.600586	-65.221169
5426.367188	-69.601807
5437.133789	-66.736504
5447.900391	-64.655937
5458.666992	-62.895084
5469.433594	-61.728981
5480.200195	-62.210823
5490.966797	-64.401550
5501.733398	-64.617645
5512.500000	-63.957241
5523.266602	-61.752621
5534.033203	-63.027512
5544.799805	-64.038185
5555.566406	-64.957672
5566.333008	-63.037743
5577.099609	-65.008316
5587.866211	-66.337372
5598.632812	-65.876152
5609.399414	-62.395805
5620.166016	-60.030563
5630.932617	-59.348190
5641.699219	-58.340294
5652.465820	-58.604912
5663.232422	-61.177166
5673.999023	-63.342522
5684.765625	-60.809711
5695.532227	-60.861057
5706.298828	-62.084217
5717.065430	-62.571022
5727.832031	-63.605412
5738.598633	-64.032356
5749.365234	-64.883423
5760.131836	-64.803421
5770.898438	-63.879135
5781.665039	-63.491348
5792.431641	-62.663673
5803.198242	-62.120716
5813.964844	-61.554630
5824.731445	-63.719124
5835.498047	-64.598999
5846.264648	-59.974430
5857.031250	-56.814430
5867.797852	-59.254059
5878.564453	-63.316891
5889.331055	-66.616943
5900.097656	-61.895729
5910.864258	-61.060543
5921.630859	-61.073544
5932.397461	-63.296638
5943.164062	-67.128487
5953.930664	-63.019783
5964.697266	-58.808830
5975.463867	-61.656940
5986.230469	-64.394943
5996.997070	-65.573387
6007.763672	-62.502048
6018.530273	-62.358143
6029.296875	-61.136456
6040.063477	-62.436844
6050.830078	-61.146317
6061.596680	-59.534431
6072.363281	-61.090408
6083.129883	-65.989464
6093.896484	-62.003979
6104.663086	-62.083904
6115.429688	-66.032059
6126.196289	-63.978451
6136.962891	-64.709213
6147.729492	-71.287209
6158.496094	-67.044159
6169.262695	-63.340286
6180.029297	-62.992405
6190.795898	-64.623215
6201.562500	-60.858559
6212.329102	-63.441723
6223.095703	-66.416275
6233.862305	-64.675591
6244.628906	-65.379410
6255.395508	-67.447716
6266.162109	-63.715618
6276.928711	-62.061913
6287.695312	-61.569569
6298.461914	-63.747761
6309.228516	-63.827225
6319.995117	-62.243328
6330.761719	-60.947712
6341.528320	-58.803871
6352.294922	-60.560699
6363.061523	-65.881531
6373.828125	-62.166653
6384.594727	-65.169479
6395.361328	-61.930367
6406.127930	-62.229580
6416.894531	-64.290955
6427.661133	-63.774345
6438.427734	-62.099174
6449.194336	-61.869904
6459.960938	-65.133003
6470.727539	-66.471786
6481.494141	-61.336033
6492.260742	-61.212444
6503.027344	-66.466209
6513.793945	-60.224796
6524.560547	-60.934120
6535.327148	-63.005867
6546.093750	-63.615101
6556.860352	-64.906448
6567.626953	-62.701618
6578.393555	-61.831978
6589.160156	-60.808411
6599.926758	-58.130554
6610.693359	-62.143517
6621.459961	-63.218929
6632.226562	-62.055969
6642.993164	-64.486053
6653.759766	-66.111008
6664.526367	-64.644958
6675.292969	-64.307114
6686.059570	-64.108238
6696.826172	-60.803303
6707.592773	-58.724667
6718.359375	-59.606056
6729.125977	-60.276752
6739.892578	-61.003941
6750.659180	-66.139755
6761.425781	-63.944740
6772.192383	-60.684776
6782.958984	-60.570477
6793.725586	-62.127708
6804.492188	-62.738815
6815.258789	-63.122231
6826.025391	-62.498699
6836.791992	-60.380947
6847.558594	-62.197468
6858.325195	-62.189293
6869.091797	-64.001335
6879.858398	-64.560966
6890.625000	-64.331810
6901.391602	-64.447899
6912.158203	-61.013134
6922.924805	-62.475517
6933.691406	-62.505028
6944.458008	-61.828213
6955.224609	-64.079239
6965.991211	-62.572563
6976.757812	-62.268902
6987.524414	-63.117802
6998.291016	-64.791283
7009.057617	-64.056030
7019.824219	-63.762783
7030.590820	-61.522320
7041.357422	-61.799732
7052.124023	-60.902355
7062.890625	-63.100128
7073.657227	-63.619274
7084.423828	-61.929874
7095.190430	-67.776680
7105.957031	-59.862720
7116.723633	-58.362129
7127.490234	-63.394577
7138.256836	-64.905838
7149.023438	-64.603065
7159.790039	-67.279610
7170.556641	-67.772560
7181.323242	-59.631680
7192.089844	-59.678230
7202.856445	-60.065689
7213.623047	-65.219337
7224.389648	-65.911644
7235.156250	-61.740295
7245.922852	-59.507698
7256.689453	-59.330631
7267.456055	-60.245815
7278.222656	-64.721306
7288.989258	-61.519955
7299.755859	-59.933544
7310.522461	-59.896877
7321.289062	-59.766441
7332.055664	-60.179028
7342.822266	-59.427837
7353.588867	-61.252266
7364.355469	-58.973541
7375.122070	-58.750698
7385.888672	-62.215263
7396.655273	-64.662361
7407.421875	-63.655960
7418.188477	-66.001419
7428.955078	-62.391785
7439.721680	-65.708107
7450.488281	-63.315174
7461.254883	-63.727982
7472.021484	-62.376297
7482.788086	-61.374332
7493.554688	-63.196556
7504.321289	-65.089401
7515.087891	-64.416161
7525.854492	-63.656902
7536.621094	-62.387520
7547.387695	-64.219437
7558.154297	-64.791069
7568.920898	-63.056797
7579.687500	-61.177727
7590.454102	-59.328789
7601.220703	-66.263771
7611.987305	-62.694176
7622.753906	-61.275761
7633.520508	-63.413483
7644.287109	-63.987110
7655.053711	-62.730583
7665.820312	-63.473690
7676.586914	-62.994968
7687.353516	-65.245644
7698.120117	-63.424625
7708.886719	-61.055557
7719.653320	-58.369736
7730.419922	-58.625954
7741.186523	-61.733727
7751.953125	-65.202728
7762.719727	-63.974529
7773.486328	-65.046967
7784.252930	-65.085258
7795.019531	-62.924854
7805.786133	-59.384804
7816.552734	-63.175301
7827.319336	-61.645130
7838.085938	-62.450485
7848.852539	-64.696953
7859.619141	-69.324501
7870.385742	-72.177071
7881.152344	-69.516083
7891.918945	-67.731522
7902.685547	-63.158001
7913.452148	-62.274712
7924.218750	-62.476280
7934.985352	-61.083042
7945.751953	-64.267212
7956.518555	-67.121155
7967.285156	-65.552658
7978.051758	-62.218052
7988.818359	-61.324356
7999.584961	-61.307384
8010.351562	-60.252106
8021.118164	-61.305584
8031.884766	-60.701366
8042.651367	-64.683685
8053.417969	-61.565887
8064.184570	-61.011227
8074.951172	-64.272156
8085.717773	-64.230011
8096.484375	-64.729630
8107.250977	-67.804924
8118.017578	-70.876518
8128.784180	-66.415321
8139.550781	-66.072166
8150.317383	-64.115448
8161.083984	-63.548054
8171.850586	-65.532738
8182.617188	-62.247772
8193.383789	-59.314873
8204.150391	-60.580566
8214.916992	-61.748825
8225.683594	-62.482807
8236.450195	-60.790985
8247.216797	-60.405602
8257.983398	-62.154846
8268.750000	-64.698715
8279.516602	-64.054718
8290.283203	-62.497322
8301.049805	-69.812256
8311.816406	-64.072220
8322.583008	-62.802185
8333.349609	-62.687695
8344.116211	-62.635433
8354.882812	-63.494564
8365.649414	-63.225857
8376.416016	-65.173370
8387.182617	-64.643242
8397.949219	-59.437504
8408.715820	-59.556339
8419.482422	-61.303261
8430.249023	-62.862953
8441.015625	-63.978443
8451.782227	-62.721291
8462.548828	-58.542149
8473.315430	-58.500729
8484.082031	-61.160152
8494.848633	-62.353474
8505.615234	-62.989517
8516.381836	-62.732872
8527.148438	-62.791798
8537.915039	-59.956467
8548.681641	-59.186623
8559.448242	-59.080444
8570.214844	-60.255482
8580.981445	-62.138401
8591.748047	-63.651974
8602.514648	-62.728985
8613.281250	-61.639511
8624.047852	-63.978962
8634.814453	-63.767342
8645.581055	-61.797478
8656.347656	-65.609749
8667.114258	-65.452850
8677.880859	-64.058693
8688.647461	-66.143654
8699.414062	-63.566895
8710.180664	-61.140404
8720.947266	-61.795914
8731.713867	-61.959167
8742.480469	-66.241051
8753.247070	-66.427979
8764.013672	-61.780872
8774.780273	-62.160568
8785.546875	-63.128643
8796.313477	-64.158783
8807.080078	-63.553581
8817.846680	-63.502426
8828.613281	-58.939434
8839.379883	-59.036236
8850.146484	-62.265171
8860.913086	-61.459908
8871.679688	-63.291454
8882.446289	-62.745235
8893.212891	-61.647484
8903.979492	-63.646152
8914.746094	-64.440178
8925.512695	-63.455135
8936.279297	-61.784348
8947.045898	-59.516312
8957.812500	-59.967133
8968.579102	-63.590481
8979.345703	-61.948826
8990.112305	-62.583984
9000.878906	-59.559025
9011.645508	-59.315853
9022.412109	-66.870659
9033.178711	-60.970757
9043.945312	-62.842533
9054.711914	-66.601555
9065.478516	-67.707863
9076.245117	-65.953674
9087.011719	-65.790543
9097.778320	-64.712311
9108.544922	-66.018700
9119.311523	-66.243378
9130.078125	-66.951469
9140.844727	-67.644608
9151.611328	-66.447830
9162.377930	-64.997826
9173.144531	-68.524963
9183.911133	-67.379478
9194.677734	-69.432610
9205.444336	-61.009209
9216.210938	-59.134846
9226.977539	-60.914143
9237.744141	-63.344551
9248.510742	-64.370361
9259.277344	-62.695972
9270.043945	-60.323376
9280.810547	-62.135262
9291.577148	-60.435951
9302.343750	-62.120487
9313.110352	-67.877556
9323.876953	-63.993858
9334.643555	-66.855751
9345.410156	-63.942829
9356.176758	-61.419044
9366.943359	-68.368538
9377.709961	-63.863590
9388.476562	-61.879330
9399.243164	-62.143818
9410.009766	-61.060005
9420.776367	-61.202904
9431.542969	-63.327644
9442.309570	-64.418106
9453.076172	-63.345810
9463.842773	-63.323608
9474.609375	-67.216606
9485.375977	-66.890633
9496.142578	-62.140625
9506.909180	-63.318676
9517.675781	-61.929806
9528.442383	-61.387894
9539.208984	-62.893284
9549.975586	-64.968414
9560.742188	-60.167942
9571.508789	-59.160240
9582.275391	-64.580559
9593.041992	-60.396175
9603.808594	-60.292995
9614.575195	-63.947586
9625.341797	-62.335022
9636.108398	-62.127548
9646.875000	-63.911114
9657.641602	-66.557899
9668.408203	-62.221294
9679.174805	-65.155716
9689.941406	-62.465286
9700.708008	-61.096855
9711.474609	-59.080116
9722.241211	-64.067436
9733.007812	-65.865440
9743.774414	-67.033379
9754.541016	-64.486610
9765.307617	-63.927746
9776.074219	-66.474205
9786.840820	-66.590881
9797.607422	-61.080193
9808.374023	-58.684292
9819.140625	-59.601215
9829.907227	-59.965363
9840.673828	-61.132641
9851.440430	-62.363068
9862.207031	-62.073231
9872.973633	-61.981251
9883.740234	-64.961739
9894.506836	-62.995926
9905.273438	-63.223682
9916.040039	-60.937130
9926.806641	-62.130356
9937.573242	-63.814720
9948.339844	-64.952652
9959.106445	-63.334801
9969.873047	-58.858173
9980.639648	-58.533772
9991.406250	-60.789326
10002.172852	-61.291611
10012.939453	-66.016319
10023.706055	-62.860687
10034.472656	-60.334827
10045.239258	-60.400322
10056.005859	-60.776215
10066.772461	-62.299343
10077.539062	-61.925220
10088.305664	-62.778442
10099.072266	-60.527863
10109.838867	-63.352394
10120.605469	-63.708298
10131.372070	-62.567730
10142.138672	-65.112778
10152.905273	-63.543110
10163.671875	-62.425415
10174.438477	-64.967255
10185.205078	-62.971371
10195.971680	-65.071449
10206.738281	-64.788521
10217.504883	-60.656086
10228.271484	-58.676716
10239.038086	-60.965797
10249.804688	-65.131424
10260.571289	-65.738693
10271.337891	-64.214478
10282.104492	-62.497936
10292.871094	-61.758377
10303.637695	-64.524147
10314.404297	-64.626480
10325.170898	-67.292679
10335.937500	-69.454727
10346.704102	-64.603943
10357.470703	-64.814766
10368.237305	-61.148968
10379.003906	-62.963226
10389.770508	-64.162247
10400.537109	-66.526871
10411.303711	-62.693291
10422.070312	-61.274994
10432.836914	-62.224976
10443.603516	-62.267811
10454.370117	-66.768196
10465.136719	-63.045822
10475.903320	-62.241863
10486.669922	-63.908627
10497.436523	-63.981838
10508.203125	-63.083874
10518.969727	-64.616623
10529.736328	-64.263924
10540.502930	-62.461056
10551.269531	-62.516136
10562.036133	-61.695232
10572.802734	-66.326874
10583.569336	-65.845154
10594.335938	-61.904514
10605.102539	-62.268120
10615.869141	-68.582176
10626.635742	-62.147869
10637.402344	-61.290203
10648.168945	-60.039215
10658.935547	-63.057091
10669.702148	-64.917892
10680.468750	-63.191811
10691.235352	-65.715164
10702.001953	-63.313477
10712.768555	-63.455681
10723.535156	-65.254021
10734.301758	-63.881306
10745.068359	-62.712337
10755.834961	-64.442513
10766.601562	-63.735443
10777.368164	-59.867661
10788.134766	-61.850101
10798.901367	-68.050850
10809.667969	-59.974045
10820.434570	-62.979450
10831.201172	-63.052708
10841.967773	-66.191978
10852.734375	-63.339386
10863.500977	-61.892941
10874.267578	-61.478104
10885.034180	-64.390198
10895.800781	-68.819962
10906.567383	-67.449951
10917.333984	-64.383057
10928.100586	-62.192608
10938.867188	-62.472145
10949.633789	-72.641975
10960.400391	-63.358768
10971.166992	-61.219448
10981.933594	-62.980110
10992.700195	-63.471493
11003.466797	-60.828148
11014.233398	-61.938759
11025.000000	-62.734833
11035.766602	-62.344135
11046.533203	-62.922405
11057.299805	-64.407768
11068.066406	-65.595215
11078.833008	-61.553463
11089.599609	-59.109676
11100.366211	-59.449787
11111.132812	-58.926201
11121.899414	-58.576569
11132.666016	-58.724869
11143.432617	-61.176311
11154.199219	-63.753281
11164.965820	-61.026093
11175.732422	-60.761101
11186.499023	-65.129227
11197.265625	-67.125565
11208.032227	-67.790443
11218.798828	-64.294754
11229.565430	-63.713367
11240.332031	-62.908962
11251.098633	-62.364174
11261.865234	-66.089706
11272.631836	-63.172440
11283.398438	-61.575638
11294.165039	-63.426014
11304.931641	-63.286312
11315.698242	-60.690548
11326.464844	-65.181061
11337.231445	-64.040207
11347.998047	-61.198776
11358.764648	-63.506931
11369.531250	-66.068924
11380.297852	-62.791546
11391.064453	-63.396034
11401.831055	-61.597908
11412.597656	-61.568634
11423.364258	-59.451687
11434.130859	-62.467918
11444.897461	-65.582291
11455.664062	-65.107948
11466.430664	-62.911259
11477.197266	-62.098236
11487.963867	-61.978825
11498.730469	-65.147270
11509.497070	-61.378517
11520.263672	-58.527077
11531.030273	-61.823780
11541.796875	-60.567780
11552.563477	-61.080639
11563.330078	-61.045097
11574.096680	-62.738468
11584.863281	-66.014732
11595.629883	-67.521667
11606.396484	-64.294846
11617.163086	-61.471836
11627.929688	-61.884193
11638.696289	-60.987549
11649.462891	-60.303486
11660.229492	-62.302475
11670.996094	-62.343712
11681.762695	-62.566154
11692.529297	-65.726570
11703.295898	-63.001053
11714.062500	-66.464928
11724.829102	-61.451569
11735.595703	-60.584217
11746.362305	-62.036144
11757.128906	-63.234062
11767.895508	-61.125061
11778.662109	-62.126129
11789.428711	-63.030556
11800.195312	-62.566181
11810.961914	-66.327446
11821.728516	-71.303070
11832.495117	-69.947746
11843.261719	-65.537460
11854.028320	-59.991695
11864.794922	-59.166813
11875.561523	-59.149357
11886.328125	-65.578529
11897.094727	-65.297104
11907.861328	-65.346924
11918.627930	-63.238918
11929.394531	-61.715393
11940.161133	-63.925999
11950.927734	-64.730522
11961.694336	-63.971878
11972.460938	-67.806641
11983.227539	-61.068981
11993.994141	-61.088757
12004.760742	-61.360073
12015.527344	-61.441864
12026.293945	-64.890381
12037.060547	-66.137810
12047.827148	-63.555664
12058.593750	-64.753662
12069.360352	-65.498802
12080.126953	-67.198334
12090.893555	-66.015854
12101.660156	-63.864201
12112.426758	-66.012726
12123.193359	-60.204029
12133.959961	-60.888828
12144.726562	-66.167450
12155.493164	-64.071503
12166.259766	-65.132408
12177.026367	-63.105537
12187.792969	-61.023811
12198.559570	-64.811546
12209.326172	-65.069916
12220.092773	-65.679291
12230.859375	-66.981514
12241.625977	-65.780273
12252.392578	-63.861244
12263.159180	-64.051620
12273.925781	-63.467453
12284.692383	-61.364162
12295.458984	-60.812775
12306.225586	-60.138504
12316.992188	-63.876709
12327.758789	-65.552002
12338.525391	-63.443970
12349.291992	-65.875648
12360.058594	-63.726810
12370.825195	-64.451698
12381.591797	-67.717216
12392.358398	-66.649185
12403.125000	-65.262138
12413.891602	-62.224350
12424.658203	-63.974243
12435.424805	-64.968254
12446.191406	-64.086479
12456.958008	-58.898590
12467.724609	-60.764057
12478.491211	-63.887035
12489.257812	-63.456993
12500.024414	-61.315620
12510.791016	-59.721760
12521.557617	-61.486187
12532.324219	-63.649574
12543.090820	-61.943737
12553.857422	-62.374519
12564.624023	-64.272240
12575.390625	-62.989925
12586.157227	-61.564724
12596.923828	-64.269730
12607.690430	-64.642570
