Frequency (Hz)	Level (dB)
2691.650391	-49.564259
2702.416992	-49.217670
2713.183594	-49.542755
2723.950195	-50.893585
2734.716797	-51.552738
2745.483398	-51.562222
2756.250000	-50.765785
2767.016602	-50.943436
2777.783203	-52.054920
2788.549805	-52.920368
2799.316406	-53.159401
2810.083008	-53.832783
2820.849609	-54.152161
2831.616211	-54.174946
2842.382812	-55.031933
2853.149414	-54.331779
2863.916016	-54.440929
2874.682617	-55.376617
2885.449219	-55.362701
2896.215820	-54.991631
2906.982422	-54.585484
2917.749023	-55.180927
2928.515625	-56.291901
2939.282227	-56.467728
2950.048828	-56.487679
2960.815430	-55.116478
2971.582031	-54.700081
2982.348633	-56.075958
2993.115234	-56.404099
3003.881836	-55.524548
3014.648438	-55.061180
3025.415039	-55.005478
3036.181641	-55.370762
3046.948242	-56.747337
3057.714844	-56.294769
3068.481445	-56.316681
3079.248047	-55.488689
3090.014648	-55.411304
3100.781250	-55.920532
3111.547852	-55.658821
3122.314453	-54.639610
3133.081055	-54.212170
3143.847656	-53.847637
3154.614258	-53.045525
3165.380859	-53.530182
3176.147461	-53.468628
3186.914062	-53.441311
3197.680664	-51.852501
3208.447266	-51.932098
3219.213867	-52.796429
3229.980469	-52.546654
3240.747070	-52.716496
3251.513672	-53.108746
3262.280273	-52.866100
3273.046875	-53.254620
3283.813477	-53.581608
3294.580078	-52.914505
3305.346680	-52.123035
3316.113281	-52.585766
3326.879883	-52.541801
3337.646484	-52.765568
3348.413086	-53.845543
3359.179688	-54.083710
3369.946289	-54.152149
3380.712891	-54.569160
3391.479492	-55.392319
3402.246094	-54.539078
3413.012695	-53.287998
3423.779297	-53.329983
3434.545898	-53.660545
3445.312500	-53.833885
3456.079102	-54.063080
3466.845703	-54.791672
3477.612305	-55.184292
3488.378906	-54.844990
3499.145508	-54.649799
3509.912109	-53.656265
3520.678711	-53.400829
3531.445312	-54.242405
3542.211914	-55.093868
3552.978516	-54.760174
3563.745117	-54.617561
3574.511719	-54.759617
3585.278320	-54.173759
3596.044922	-54.715061
3606.811523	-54.362892
3617.578125	-54.401089
3628.344727	-54.208096
3639.111328	-54.373066
3649.877930	-52.055050
3660.644531	-52.116383
3671.411133	-54.286686
3682.177734	-55.619781
3692.944336	-55.539974
3703.710938	-55.183346
3714.477539	-55.730953
3725.244141	-56.251682
3736.010742	-56.278572
3746.777344	-56.816414
3757.543945	-57.598991
3768.310547	-57.396557
3779.077148	-57.886581
3789.843750	-57.760498
3800.610352	-57.675194
3811.376953	-58.065418
3822.143555	-58.941189
3832.910156	-58.831913
3843.676758	-58.359764
3854.443359	-58.682766
3865.209961	-59.540634
3875.976562	-60.028503
3886.743164	-59.928436
3897.509766	-59.315346
3908.276367	-59.595108
3919.042969	-59.832733
3929.809570	-60.433456
3940.576172	-59.874863
3951.342773	-59.919876
3962.109375	-59.708893
3972.875977	-59.723644
3983.642578	-59.835037
3994.409180	-59.712696
4005.175781	-60.144917
4015.942383	-60.592609
4026.708984	-60.668018
4037.475586	-60.431190
4048.242188	-60.376755
4059.008789	-60.851326
4069.775391	-60.692871
4080.541992	-61.075008
4091.308594	-61.242989
4102.075195	-61.133408
4112.841797	-60.659172
4123.608398	-60.345142
4134.375000	-59.908573
4145.141602	-60.232903
4155.908203	-60.228168
4166.674805	-59.986362
4177.441406	-60.262424
4188.208008	-60.532791
4198.974609	-60.695644
4209.741211	-60.596420
4220.507812	-60.491711
4231.274414	-60.824825
4242.041016	-60.731873
4252.807617	-60.490547
4263.574219	-61.006573
4274.340820	-60.775215
4285.107422	-60.894478
4295.874023	-60.789825
4306.640625	-60.500980
4317.407227	-59.935997
4328.173828	-60.788254
4338.940430	-61.490498
4349.707031	-61.080708
4360.473633	-60.879353
4371.240234	-60.638527
4382.006836	-60.657246
4392.773438	-60.602615
4403.540039	-59.910252
4414.306641	-60.463871
4425.073242	-60.980938
4435.839844	-60.500317
4446.606445	-60.605587
4457.373047	-60.818966
4468.139648	-61.245983
4478.906250	-60.178200
4489.672852	-60.227745
4500.439453	-60.142361
4511.206055	-59.818729
4521.972656	-60.160435
4532.739258	-59.617939
4543.505859	-60.568378
4554.272461	-60.997169
4565.039062	-59.982941
4575.805664	-59.596733
4586.572266	-60.543098
4597.338867	-60.983562
4608.105469	-60.863800
4618.872070	-60.463230
4629.638672	-60.803268
4640.405273	-61.385216
4651.171875	-61.168320
4661.938477	-60.534676
4672.705078	-59.768230
4683.471680	-59.308388
4694.238281	-59.113766
4705.004883	-59.578861
4715.771484	-59.522556
4726.538086	-59.613422
4737.304688	-59.316963
4748.071289	-59.822323
4758.837891	-57.946674
4769.604492	-57.606941
4780.371094	-58.198257
4791.137695	-58.829258
4801.904297	-58.911552
4812.670898	-59.068848
4823.437500	-59.072849
4834.204102	-58.703667
4844.970703	-58.251450
4855.737305	-58.541302
4866.503906	-59.254208
4877.270508	-59.926563
4888.037109	-59.922344
4898.803711	-59.448132
4909.570312	-59.184040
4920.336914	-59.760906
4931.103516	-60.189819
4941.870117	-59.704033
4952.636719	-59.917667
4963.403320	-61.408920
4974.169922	-61.050056
4984.936523	-61.430378
4995.703125	-61.502438
5006.469727	-61.222797
5017.236328	-61.310627
5028.002930	-60.813835
5038.769531	-60.764439
5049.536133	-60.694164
5060.302734	-60.773846
5071.069336	-61.391968
5081.835938	-61.542309
5092.602539	-60.941246
5103.369141	-61.266293
5114.135742	-61.822670
5124.902344	-61.160152
5135.668945	-62.351910
5146.435547	-61.847355
5157.202148	-61.177589
5167.968750	-61.110153
5178.735352	-61.103516
5189.501953	-61.556030
5200.268555	-61.846401
5211.035156	-61.786480
5221.801758	-62.067154
5232.568359	-61.935333
5243.334961	-61.981747
5254.101562	-62.251205
5264.868164	-62.648876
5275.634766	-62.468170
5286.401367	-62.252346
5297.167969	-63.073822
5307.934570	-62.551380
5318.701172	-62.897427
5329.467773	-63.055531
5340.234375	-62.769672
5351.000977	-62.272537
5361.767578	-62.761414
5372.534180	-62.659008
5383.300781	-62.672169
5394.067383	-63.002941
5404.833984	-62.580189
5415.600586	-62.456390
5426.367188	-62.802013
5437.133789	-62.472691
5447.900391	-62.656570
5458.666992	-62.145340
5469.433594	-61.946503
5480.200195	-62.249962
5490.966797	-62.137997
5501.733398	-62.258572
5512.500000	-61.600361
5523.266602	-60.639534
5534.033203	-61.344074
5544.799805	-61.741505
5555.566406	-61.499008
5566.333008	-60.920231
5577.099609	-61.435154
5587.866211	-61.174664
5598.632812	-61.133137
5609.399414	-61.078747
5620.166016	-61.244987
5630.932617	-61.734085
5641.699219	-61.144951
5652.465820	-61.237865
5663.232422	-60.789642
5673.999023	-59.967632
5684.765625	-59.985256
5695.532227	-60.154697
5706.298828	-59.849365
5717.065430	-60.496944
5727.832031	-60.553009
5738.598633	-60.487194
5749.365234	-60.949398
5760.131836	-61.970669
5770.898438	-61.791992
5781.665039	-61.710022
5792.431641	-62.222137
5803.198242	-61.390854
5813.964844	-61.506119
5824.731445	-61.952652
5835.498047	-61.376934
5846.264648	-61.373299
5857.031250	-61.641262
5867.797852	-62.048473
5878.564453	-61.996258
5889.331055	-62.031208
5900.097656	-61.875851
5910.864258	-61.475117
5921.630859	-61.565163
5932.397461	-62.025921
5943.164062	-62.102493
5953.930664	-62.249355
5964.697266	-62.796062
5975.463867	-63.054096
5986.230469	-62.496967
5996.997070	-62.560986
6007.763672	-62.446732
6018.530273	-62.113483
6029.296875	-63.403728
6040.063477	-63.836208
6050.830078	-63.155243
6061.596680	-62.469547
6072.363281	-62.570362
6083.129883	-62.542000
6093.896484	-62.890743
6104.663086	-63.150436
6115.429688	-63.474602
6126.196289	-63.746765
6136.962891	-62.934502
6147.729492	-62.929024
6158.496094	-63.467754
6169.262695	-63.749161
6180.029297	-63.045975
6190.795898	-62.777416
6201.562500	-62.831177
6212.329102	-62.865551
6223.095703	-62.271942
6233.862305	-62.643070
6244.628906	-63.484509
6255.395508	-63.410213
6266.162109	-63.516918
6276.928711	-63.074856
6287.695312	-62.697006
6298.461914	-62.930424
6309.228516	-62.740719
6319.995117	-63.145119
6330.761719	-63.103470
6341.528320	-62.391823
6352.294922	-62.966137
6363.061523	-63.143818
6373.828125	-62.951565
6384.594727	-63.284946
6395.361328	-62.957569
6406.127930	-62.735672
6416.894531	-62.839268
6427.661133	-63.155529
6438.427734	-63.038647
6449.194336	-63.720760
6459.960938	-63.417320
6470.727539	-63.310692
6481.494141	-63.328533
6492.260742	-62.868660
6503.027344	-62.347885
6513.793945	-62.720009
6524.560547	-62.534222
6535.327148	-62.902336
6546.093750	-62.809223
6556.860352	-62.817547
6567.626953	-63.242947
6578.393555	-62.530422
6589.160156	-62.640415
6599.926758	-63.137871
6610.693359	-63.819408
6621.459961	-63.861347
6632.226562	-63.448582
6642.993164	-63.479626
6653.759766	-63.044388
6664.526367	-62.314098
6675.292969	-62.303688
6686.059570	-62.415604
6696.826172	-61.681210
6707.592773	-61.380028
6718.359375	-61.781879
6729.125977	-62.564957
6739.892578	-62.855133
6750.659180	-62.481560
6761.425781	-62.669342
6772.192383	-62.883327
6782.958984	-62.830872
6793.725586	-62.429489
6804.492188	-62.247242
6815.258789	-62.742470
6826.025391	-62.649208
6836.791992	-63.062084
6847.558594	-62.987015
6858.325195	-62.779930
6869.091797	-62.924671
6879.858398	-62.564533
6890.625000	-62.462379
6901.391602	-62.295341
6912.158203	-62.575371
6922.924805	-62.719727
6933.691406	-62.934860
6944.458008	-62.626114
6955.224609	-62.461903
6965.991211	-63.263702
6976.757812	-62.635654
6987.524414	-62.484303
6998.291016	-63.082264
7009.057617	-62.663204
7019.824219	-63.025524
7030.590820	-63.357754
7041.357422	-62.940659
7052.124023	-62.637486
7062.890625	-62.548302
7073.657227	-62.678520
7084.423828	-63.679089
7095.190430	-64.274597
7105.957031	-63.187393
7116.723633	-62.278309
7127.490234	-62.388832
7138.256836	-62.968884
7149.023438	-63.478397
7159.790039	-63.047756
7170.556641	-63.184010
7181.323242	-63.235111
7192.089844	-63.668736
7202.856445	-63.906700
7213.623047	-63.322636
7224.389648	-62.247475
7235.156250	-62.438187
7245.922852	-62.914978
7256.689453	-62.365044
7267.456055	-61.463306
7278.222656	-61.375729
7288.989258	-61.755753
7299.755859	-62.460690
7310.522461	-62.448811
7321.289062	-62.450710
7332.055664	-62.676773
7342.822266	-62.928738
7353.588867	-63.081882
7364.355469	-62.032639
7375.122070	-61.180012
7385.888672	-61.162628
7396.655273	-62.153873
7407.421875	-62.871658
7418.188477	-62.308094
7428.955078	-62.124302
7439.721680	-62.764759
7450.488281	-63.200829
7461.254883	-63.315804
7472.021484	-64.163177
7482.788086	-62.865032
7493.554688	-62.261066
7504.321289	-62.977238
7515.087891	-62.723324
7525.854492	-62.920883
7536.621094	-63.163364
7547.387695	-64.151726
7558.154297	-64.352509
7568.920898	-63.436222
7579.687500	-63.034401
7590.454102	-63.244534
7601.220703	-63.375607
7611.987305	-63.598583
7622.753906	-63.058109
7633.520508	-63.001823
7644.287109	-63.107349
7655.053711	-62.654839
7665.820312	-62.309063
7676.586914	-63.031490
7687.353516	-64.208755
7698.120117	-63.329281
7708.886719	-61.120110
7719.653320	-61.155205
7730.419922	-62.383801
7741.186523	-62.913376
7751.953125	-62.568630
7762.719727	-63.177368
7773.486328	-63.837807
7784.252930	-62.781494
7795.019531	-62.726170
7805.786133	-62.950325
7816.552734	-63.216099
7827.319336	-62.971870
7838.085938	-62.517475
7848.852539	-62.685215
7859.619141	-62.207878
7870.385742	-62.210224
7881.152344	-62.981197
7891.918945	-62.554962
7902.685547	-61.749695
7913.452148	-60.451817
7924.218750	-60.725487
7934.985352	-61.815800
7945.751953	-61.724056
7956.518555	-61.991753
7967.285156	-62.003971
7978.051758	-61.766705
7988.818359	-60.910015
7999.584961	-60.550179
8010.351562	-61.130390
8021.118164	-61.863255
8031.884766	-61.966045
8042.651367	-61.886009
8053.417969	-62.212204
8064.184570	-61.894447
8074.951172	-61.709888
8085.717773	-62.284035
8096.484375	-61.934956
8107.250977	-59.559460
8118.017578	-59.565994
8128.784180	-61.564583
8139.550781	-62.390514
8150.317383	-60.633022
8161.083984	-59.534271
8171.850586	-59.712669
8182.617188	-60.573822
8193.383789	-60.477131
8204.150391	-59.883690
8214.916992	-59.609051
8225.683594	-62.249714
8236.450195	-62.923500
8247.216797	-61.697208
8257.983398	-59.345997
8268.750000	-59.154018
8279.516602	-60.912899
8290.283203	-60.919090
8301.049805	-60.461056
8311.816406	-60.626713
8322.583008	-60.259224
8333.349609	-60.298401
8344.116211	-60.566841
8354.882812	-60.779381
8365.649414	-60.920773
8376.416016	-60.969505
8387.182617	-61.844219
8397.949219	-61.823578
8408.715820	-61.300461
8419.482422	-60.046829
8430.249023	-58.549381
8441.015625	-58.736389
8451.782227	-59.790218
8462.548828	-59.828766
8473.315430	-58.884113
8484.082031	-59.043121
8494.848633	-61.426113
8505.615234	-61.280422
8516.381836	-59.642208
8527.148438	-59.965885
8537.915039	-61.604427
8548.681641	-61.433769
8559.448242	-60.903027
8570.214844	-59.731426
8580.981445	-59.946114
8591.748047	-61.249493
8602.514648	-60.497185
8613.281250	-60.599091
8624.047852	-61.336464
8634.814453	-60.836304
8645.581055	-59.514698
8656.347656	-59.924931
8667.114258	-61.822708
8677.880859	-61.576351
8688.647461	-61.259182
8699.414062	-61.406860
8710.180664	-61.788044
8720.947266	-61.255047
8731.713867	-60.832302
8742.480469	-61.261475
8753.247070	-61.498489
8764.013672	-60.600864
8774.780273	-61.886055
8785.546875	-62.187134
8796.313477	-60.959690
8807.080078	-58.726257
8817.846680	-59.825989
8828.613281	-62.606541
8839.379883	-62.783794
8850.146484	-63.348324
8860.913086	-62.966221
8871.679688	-63.495678
8882.446289	-64.365837
8893.212891	-64.398834
8903.979492	-63.977970
8914.746094	-63.316723
8925.512695	-62.651424
8936.279297	-62.658657
8947.045898	-63.332188
8957.812500	-63.076462
8968.579102	-63.244911
8979.345703	-63.354530
8990.112305	-62.954063
9000.878906	-63.178532
9011.645508	-63.304253
9022.412109	-61.880371
9033.178711	-62.631523
9043.945312	-63.698811
9054.711914	-64.038414
9065.478516	-62.731312
9076.245117	-61.686935
9087.011719	-62.137169
9097.778320	-62.510132
9108.544922	-62.463966
9119.311523	-62.404892
9130.078125	-62.774105
9140.844727	-61.588753
9151.611328	-60.393860
9162.377930	-59.750233
9173.144531	-60.747925
9183.911133	-61.655708
9194.677734	-61.210968
9205.444336	-61.234634
9216.210938	-62.152596
9226.977539	-61.667217
9237.744141	-62.407558
9248.510742	-62.599182
9259.277344	-63.092892
9270.043945	-63.334621
9280.810547	-62.645302
9291.577148	-62.376549
9302.343750	-62.764355
9313.110352	-61.864525
9323.876953	-61.013756
9334.643555	-61.237499
9345.410156	-61.908379
9356.176758	-62.019436
9366.943359	-62.041115
9377.709961	-63.134140
9388.476562	-62.910156
9399.243164	-62.348961
9410.009766	-61.577076
9420.776367	-61.783852
9431.542969	-62.253048
9442.309570	-61.630909
9453.076172	-61.759102
9463.842773	-61.319500
9474.609375	-61.535519
9485.375977	-61.550003
9496.142578	-61.058590
9506.909180	-60.570995
9517.675781	-59.691254
9528.442383	-60.771717
9539.208984	-61.814968
9549.975586	-60.835041
9560.742188	-61.645206
9571.508789	-61.856995
9582.275391	-61.927746
9593.041992	-62.171928
9603.808594	-62.355515
9614.575195	-62.657089
9625.341797	-62.685448
9636.108398	-62.250759
9646.875000	-61.949806
9657.641602	-62.445713
9668.408203	-61.290306
9679.174805	-61.280418
9689.941406	-62.026943
9700.708008	-62.345592
9711.474609	-62.407513
9722.241211	-63.214157
9733.007812	-63.236095
9743.774414	-63.492249
9754.541016	-62.832531
9765.307617	-62.878853
9776.074219	-63.812546
9786.840820	-64.515854
9797.607422	-64.574944
9808.374023	-64.179611
9819.140625	-63.741585
9829.907227	-62.944016
9840.673828	-63.391296
9851.440430	-62.384304
9862.207031	-62.220562
9872.973633	-61.879093
9883.740234	-62.928322
9894.506836	-63.680859
9905.273438	-63.262814
9916.040039	-63.701302
9926.806641	-64.345886
9937.573242	-64.191017
9948.339844	-64.291534
9959.106445	-63.959488
9969.873047	-63.998199
9980.639648	-63.761826
9991.406250	-64.009605
10002.172852	-63.524357
10012.939453	-64.298698
10023.706055	-63.944366
10034.472656	-63.607498
10045.239258	-63.853756
10056.005859	-63.507870
10066.772461	-62.826923
10077.539062	-63.305790
10088.305664	-64.450974
10099.072266	-65.240883
10109.838867	-64.160751
10120.605469	-63.775745
10131.372070	-64.350128
10142.138672	-64.805573
10152.905273	-64.321205
10163.671875	-65.034004
10174.438477	-64.960732
10185.205078	-64.763969
10195.971680	-64.817192
10206.738281	-64.215286
10217.504883	-64.167213
10228.271484	-64.872993
10239.038086	-65.000351
10249.804688	-65.137589
10260.571289	-64.797035
10271.337891	-63.982288
10282.104492	-63.594452
10292.871094	-63.807327
10303.637695	-63.917461
10314.404297	-63.614155
10325.170898	-63.767792
10335.937500	-63.908112
10346.704102	-63.962200
10357.470703	-63.742683
10368.237305	-63.387688
10379.003906	-63.159569
10389.770508	-63.386745
10400.537109	-64.631058
10411.303711	-64.963745
10422.070312	-64.389656
10432.836914	-64.345337
10443.603516	-63.751797
10454.370117	-63.722076
10465.136719	-64.896133
10475.903320	-64.785805
10486.669922	-63.758938
10497.436523	-64.352371
10508.203125	-63.978699
10518.969727	-63.877357
10529.736328	-63.844910
10540.502930	-64.692787
10551.269531	-65.321320
10562.036133	-64.221207
10572.802734	-63.240875
10583.569336	-63.753887
10594.335938	-64.670265
10605.102539	-65.301193
10615.869141	-65.119751
10626.635742	-64.802155
10637.402344	-63.776371
10648.168945	-65.103394
10658.935547	-65.958336
10669.702148	-64.779175
10680.468750	-64.315109
10691.235352	-64.301529
10702.001953	-65.331482
10712.768555	-64.550934
10723.535156	-64.842201
10734.301758	-65.066399
10745.068359	-65.442978
10755.834961	-65.239296
10766.601562	-65.107506
10777.368164	-65.159180
10788.134766	-65.789856
10798.901367	-65.734047
10809.667969	-66.028374
10820.434570	-65.858932
10831.201172	-66.059273
10841.967773	-66.357956
10852.734375	-65.789299
10863.500977	-65.319405
10874.267578	-66.583115
10885.034180	-66.658470
10895.800781	-66.193565
10906.567383	-66.725815
10917.333984	-67.054230
10928.100586	-66.712532
10938.867188	-66.117477
10949.633789	-65.242516
10960.400391	-65.164650
10971.166992	-65.199699
10981.933594	-65.713074
10992.700195	-66.800102
11003.466797	-67.039345
11014.233398	-66.503998
11025.000000	-65.141014
11035.766602	-64.798615
11046.533203	-64.847328
11057.299805	-65.005844
11068.066406	-64.773621
11078.833008	-64.875282
11089.599609	-64.652657
11100.366211	-64.847610
11111.132812	-65.545265
11121.899414	-65.520607
11132.666016	-66.131104
11143.432617	-66.735855
11154.199219	-65.992073
11164.965820	-66.139801
11175.732422	-65.291916
11186.499023	-64.795921
11197.265625	-65.887634
11208.032227	-65.997787
11218.798828	-65.372246
11229.565430	-66.029709
11240.332031	-66.682739
11251.098633	-66.140549
11261.865234	-66.571106
11272.631836	-66.314072
11283.398438	-66.419205
11294.165039	-66.118393
11304.931641	-65.885155
11315.698242	-66.199959
11326.464844	-66.400093
11337.231445	-66.921593
11347.998047	-65.879311
11358.764648	-65.960457
11369.531250	-66.052658
11380.297852	-66.057808
11391.064453	-66.942177
11401.831055	-65.860222
11412.597656	-65.581635
11423.364258	-64.722435
11434.130859	-65.269569
11444.897461	-66.297447
11455.664062	-66.049934
11466.430664	-65.531624
11477.197266	-65.622398
11487.963867	-65.625877
11498.730469	-66.035362
11509.497070	-66.548203
11520.263672	-66.498917
11531.030273	-66.159950
11541.796875	-65.840912
11552.563477	-65.837753
11563.330078	-65.198730
11574.096680	-65.822937
11584.863281	-66.104935
11595.629883	-66.460938
11606.396484	-66.860588
11617.163086	-66.552933
11627.929688	-65.684906
11638.696289	-65.569199
11649.462891	-65.529137
11660.229492	-65.077843
11670.996094	-65.642403
11681.762695	-65.527252
11692.529297	-64.876709
11703.295898	-64.919121
11714.062500	-65.423714
11724.829102	-65.327629
11735.595703	-65.574150
11746.362305	-65.558197
11757.128906	-65.483780
11767.895508	-65.775055
11778.662109	-66.524757
11789.428711	-66.445320
11800.195312	-66.288055
11810.961914	-65.514168
11821.728516	-65.768562
11832.495117	-66.117790
11843.261719	-66.102341
11854.028320	-66.502579
11864.794922	-66.560020
11875.561523	-66.581596
11886.328125	-66.712326
11897.094727	-66.551659
11907.861328	-66.536125
11918.627930	-66.538155
11929.394531	-66.714020
11940.161133	-66.221184
11950.927734	-66.414658
11961.694336	-66.667877
11972.460938	-66.983612
11983.227539	-66.725716
11993.994141	-66.455132
12004.760742	-65.716835
12015.527344	-66.391403
12026.293945	-67.247520
12037.060547	-67.497604
12047.827148	-66.818123
12058.593750	-66.644775
12069.360352	-66.693222
12080.126953	-66.645363
12090.893555	-66.209511
12101.660156	-66.122284
12112.426758	-66.369911
12123.193359	-66.657478
12133.959961	-66.611664
12144.726562	-66.969078
12155.493164	-68.048820
12166.259766	-67.231308
12177.026367	-66.265411
12187.792969	-66.452446
12198.559570	-67.575302
12209.326172	-67.635765
12220.092773	-67.586052
12230.859375	-67.737801
12241.625977	-67.457039
12252.392578	-67.371780
12263.159180	-67.316505
12273.925781	-67.314529
12284.692383	-67.709068
12295.458984	-67.904442
12306.225586	-67.084312
12316.992188	-67.123749
12327.758789	-66.887428
12338.525391	-66.686493
12349.291992	-67.383766
12360.058594	-67.337143
12370.825195	-66.809288
12381.591797	-66.792564
12392.358398	-66.805954
12403.125000	-66.870644
12413.891602	-67.003822
12424.658203	-67.141174
12435.424805	-67.172752
12446.191406	-67.342201
12456.958008	-67.088829
12467.724609	-66.703224
12478.491211	-66.382858
12489.257812	-67.152489
12500.024414	-67.876770
12510.791016	-68.037506
12521.557617	-67.587036
12532.324219	-66.705002
12543.090820	-67.089890
12553.857422	-66.716576
12564.624023	-66.783264
12575.390625	-67.370735
12586.157227	-67.474419
12596.923828	-68.096779
12607.690430	-67.323914
