Frequency (Hz)	Level (dB)
12586.157227	-69.400185
12596.923828	-69.201202
12607.690430	-67.162231
12618.457031	-66.463554
12629.223633	-65.531433
12639.990234	-64.886490
12650.756836	-67.268219
12661.523438	-71.046700
12672.290039	-67.351639
12683.056641	-68.768166
12693.823242	-70.434387
12704.589844	-71.075676
12715.356445	-69.289230
12726.123047	-69.146156
12736.889648	-72.722145
12747.656250	-68.479332
12758.422852	-67.216515
12769.189453	-68.956993
12779.956055	-71.151558
12790.722656	-73.128143
12801.489258	-75.418472
12812.255859	-72.528908
12823.022461	-67.421188
12833.789062	-69.248772
12844.555664	-72.042389
12855.322266	-67.848770
12866.088867	-67.240685
12876.855469	-68.528732
12887.622070	-71.072182
12898.388672	-71.071709
12909.155273	-66.986740
12919.921875	-69.266518
12930.688477	-67.662750
12941.455078	-66.059303
12952.221680	-66.155685
12962.988281	-69.894676
12973.754883	-72.490196
12984.521484	-73.415245
12995.288086	-73.004227
13006.054688	-74.406357
13016.821289	-71.688927
13027.587891	-70.975960
13038.354492	-71.358437
13049.121094	-69.264442
13059.887695	-67.447136
13070.654297	-67.362602
13081.420898	-69.974770
13092.187500	-67.940948
13102.954102	-71.420494
13113.720703	-68.133591
13124.487305	-65.812195
13135.253906	-67.131287
13146.020508	-69.866074
13156.787109	-67.575882
13167.553711	-69.750862
13178.320312	-72.600060
13189.086914	-72.357376
13199.853516	-69.307060
13210.620117	-67.158180
13221.386719	-67.014938
13232.153320	-69.947144
13242.919922	-76.694954
13253.686523	-68.426552
13264.453125	-66.489517
13275.219727	-65.341537
13285.986328	-66.573387
13296.752930	-68.180946
13307.519531	-68.872757
13318.286133	-73.097572
13329.052734	-71.767906
13339.819336	-69.587021
13350.585938	-69.098579
13361.352539	-68.787788
13372.119141	-68.030190
13382.885742	-69.327698
13393.652344	-67.093864
13404.418945	-67.406120
13415.185547	-71.831505
13425.952148	-69.814644
13436.718750	-72.491890
13447.485352	-71.540489
13458.251953	-69.228500
13469.018555	-67.451546
13479.785156	-72.230232
13490.551758	-69.453056
13501.318359	-68.823311
13512.084961	-71.602608
13522.851562	-71.237061
13533.618164	-69.149948
13544.384766	-69.115883
13555.151367	-73.037956
13565.917969	-68.138496
13576.684570	-66.316658
13587.451172	-67.733818
13598.217773	-69.112701
13608.984375	-69.345337
13619.750977	-71.487602
13630.517578	-71.061417
13641.284180	-72.076454
13652.050781	-72.946190
13662.817383	-73.267250
13673.583984	-72.063202
13684.350586	-76.338074
13695.117188	-72.671402
13705.883789	-68.442345
13716.650391	-69.721107
13727.416992	-68.939125
13738.183594	-69.672096
13748.950195	-70.003883
13759.716797	-70.529144
13770.483398	-70.921135
13781.250000	-69.958748
13792.016602	-69.054420
13802.783203	-67.895859
13813.549805	-66.797363
13824.316406	-67.243118
13835.083008	-73.451210
13845.849609	-72.249649
13856.616211	-69.828896
13867.382812	-71.253189
13878.149414	-69.296738
13888.916016	-66.927094
13899.682617	-68.121376
13910.449219	-71.321678
13921.215820	-70.812866
13931.982422	-69.311195
13942.749023	-70.395622
13953.515625	-72.368271
13964.282227	-68.434082
13975.048828	-65.241974
13985.815430	-67.580040
13996.582031	-68.782074
14007.348633	-69.807793
14018.115234	-66.967056
14028.881836	-68.412773
14039.648438	-68.853516
14050.415039	-68.113861
14061.181641	-70.018524
14071.948242	-74.673042
14082.714844	-69.250801
14093.481445	-66.858505
14104.248047	-68.049217
14115.014648	-68.616783
14125.781250	-68.934753
14136.547852	-67.990524
14147.314453	-73.153587
14158.081055	-77.025414
14168.847656	-68.287926
14179.614258	-66.976631
14190.380859	-68.256821
14201.147461	-67.419395
14211.914062	-68.212395
14222.680664	-69.774757
14233.447266	-67.513222
14244.213867	-69.664207
14254.980469	-67.761292
14265.747070	-67.037003
14276.513672	-70.339249
14287.280273	-68.603889
14298.046875	-68.887566
14308.813477	-72.915924
14319.580078	-73.955315
14330.346680	-70.071686
14341.113281	-70.849480
14351.879883	-68.405296
14362.646484	-67.892540
14373.413086	-69.918480
14384.179688	-72.078514
14394.946289	-68.213776
14405.712891	-66.565712
14416.479492	-68.853577
14427.246094	-72.958725
14438.012695	-73.903015
14448.779297	-68.920113
14459.545898	-66.919838
14470.312500	-71.871277
14481.079102	-68.334572
14491.845703	-67.728683
14502.612305	-67.660156
14513.378906	-70.908653
14524.145508	-70.082008
14534.912109	-72.769943
14545.678711	-72.743286
14556.445312	-67.321815
14567.211914	-69.131470
14577.978516	-68.709396
14588.745117	-68.560074
14599.511719	-73.107597
14610.278320	-73.119240
14621.044922	-75.095146
14631.811523	-73.027260
14642.578125	-69.580055
14653.344727	-70.139473
14664.111328	-67.788719
14674.877930	-67.393211
14685.644531	-69.099030
14696.411133	-69.866005
14707.177734	-68.469231
14717.944336	-69.134834
14728.710938	-72.323479
14739.477539	-71.582649
14750.244141	-66.246452
14761.010742	-66.141533
14771.777344	-68.401749
14782.543945	-71.918510
14793.310547	-69.291420
14804.077148	-74.281853
14814.843750	-75.979485
14825.610352	-70.822884
14836.376953	-70.010307
14847.143555	-70.217850
14857.910156	-69.163651
14868.676758	-70.602585
14879.443359	-70.385597
14890.209961	-70.185684
14900.976562	-70.737572
14911.743164	-71.211319
14922.509766	-70.676666
14933.276367	-72.157555
14944.042969	-69.016724
14954.809570	-70.325935
14965.576172	-72.647766
14976.342773	-67.343575
14987.109375	-70.029739
14997.875977	-68.279083
15008.642578	-70.276596
15019.409180	-71.302872
15030.175781	-70.829781
15040.942383	-72.281715
15051.708984	-70.779099
15062.475586	-70.960846
15073.242188	-68.866127
15084.008789	-68.635750
15094.775391	-69.424156
15105.541992	-66.234566
15116.308594	-65.603752
15127.075195	-68.843605
15137.841797	-71.935829
15148.608398	-71.025383
15159.375000	-69.534111
15170.141602	-70.366730
15180.908203	-69.048927
15191.674805	-67.284462
15202.441406	-69.341728
15213.208008	-68.453308
15223.974609	-71.063042
15234.741211	-71.901627
15245.507812	-71.359680
15256.274414	-71.706245
15267.041016	-70.525291
15277.807617	-70.245239
15288.574219	-73.618256
15299.340820	-71.410660
15310.107422	-70.913170
15320.874023	-81.177963
15331.640625	-71.388168
15342.407227	-70.111237
15353.173828	-70.822830
15363.940430	-70.741852
15374.707031	-68.793343
15385.473633	-68.809044
15396.240234	-64.851715
15407.006836	-65.846031
15417.773438	-70.007912
15428.540039	-72.591797
15439.306641	-74.115395
15450.073242	-71.137688
15460.839844	-69.430710
15471.606445	-71.010391
15482.373047	-70.487671
15493.139648	-70.953285
15503.906250	-72.119133
15514.672852	-72.404106
15525.439453	-70.043648
15536.206055	-74.230865
15546.972656	-70.186943
15557.739258	-70.126610
15568.505859	-74.659592
15579.272461	-71.241463
15590.039062	-69.839813
15600.805664	-74.942238
15611.572266	-74.294968
15622.338867	-71.632988
15633.105469	-72.842880
15643.872070	-68.753098
15654.638672	-66.772186
15665.405273	-67.753738
15676.171875	-67.353149
15686.938477	-69.912758
15697.705078	-68.542984
15708.471680	-70.233124
15719.238281	-71.201683
15730.004883	-69.141533
15740.771484	-69.788376
15751.538086	-70.207291
15762.304688	-69.102631
15773.071289	-68.639374
15783.837891	-69.962570
15794.604492	-71.311867
15805.371094	-72.833160
15816.137695	-70.862091
15826.904297	-70.684677
15837.670898	-70.454025
15848.437500	-69.238007
15859.204102	-68.767403
15869.970703	-69.382164
15880.737305	-70.469574
15891.503906	-71.517342
15902.270508	-74.170753
15913.037109	-67.985458
15923.803711	-70.477669
15934.570312	-70.443146
15945.336914	-69.225021
15956.103516	-72.634010
15966.870117	-75.278427
15977.636719	-70.882355
15988.403320	-70.334648
15999.169922	-69.434669
16009.936523	-68.728020
16020.703125	-70.250465
16031.469727	-70.586288
16042.236328	-69.554794
16053.002930	-73.247047
16063.769531	-70.227882
16074.536133	-68.337952
16085.302734	-68.740402
16096.069336	-70.730347
16106.835938	-72.288048
16117.602539	-69.412567
16128.369141	-67.951485
16139.135742	-69.081314
16149.902344	-71.228203
16160.668945	-69.378075
16171.435547	-67.062981
16182.202148	-65.429779
16192.968750	-68.548676
16203.735352	-71.884445
16214.501953	-69.898941
16225.268555	-71.269745
16236.035156	-70.718590
16246.801758	-70.056229
16257.568359	-72.023682
16268.334961	-72.415123
16279.101562	-69.965034
16289.868164	-71.546646
16300.634766	-71.162399
16311.401367	-72.005081
16322.167969	-70.319962
16332.934570	-69.303429
16343.701172	-71.888100
16354.467773	-70.605049
16365.234375	-72.071007
16376.000977	-72.177238
16386.767578	-67.901649
16397.534180	-70.201210
16408.300781	-74.377213
16419.067383	-72.092125
16429.833984	-69.710075
16440.600586	-71.678741
16451.367188	-71.826424
16462.133789	-68.319801
16472.900391	-68.683754
16483.666992	-69.879539
16494.433594	-71.094826
16505.200195	-70.947708
16515.966797	-70.691376
16526.733398	-72.914345
16537.500000	-75.864273
16548.266602	-72.463806
16559.033203	-71.993950
16569.799805	-70.220520
16580.566406	-67.681503
16591.333008	-66.717705
16602.099609	-66.902725
16612.866211	-68.394623
16623.632812	-69.498901
16634.399414	-67.048424
16645.166016	-67.495682
16655.932617	-70.536942
16666.699219	-71.185005
16677.465820	-67.901825
16688.232422	-70.178047
16698.999023	-72.582146
16709.765625	-74.438179
16720.532227	-72.920685
16731.298828	-73.273712
16742.065430	-69.869606
16752.832031	-69.537918
16763.598633	-70.202812
16774.365234	-73.319901
16785.131836	-74.040054
16795.898438	-69.550285
16806.665039	-68.554878
16817.431641	-70.295944
16828.198242	-74.516396
16838.964844	-78.464401
16849.731445	-72.459656
16860.498047	-69.026070
16871.264648	-69.698441
16882.031250	-71.759621
16892.797852	-69.762039
16903.564453	-69.097633
16914.331055	-69.701012
16925.097656	-66.693962
16935.864258	-66.522507
16946.630859	-69.960518
16957.397461	-72.574348
16968.164062	-69.353012
16978.930664	-69.378906
16989.697266	-70.327347
17000.463867	-70.251717
17011.230469	-70.377991
17021.997070	-68.888283
17032.763672	-69.640068
17043.530273	-71.464920
17054.296875	-72.238106
17065.063477	-67.790543
17075.830078	-69.133827
17086.596680	-71.737831
17097.363281	-70.264297
17108.129883	-75.670799
17118.896484	-71.254044
17129.663086	-69.818428
17140.429688	-68.393669
17151.196289	-67.218651
17161.962891	-67.793236
17172.729492	-68.896858
17183.496094	-69.152588
17194.262695	-68.490906
17205.029297	-66.603317
17215.795898	-68.235893
17226.562500	-71.436165
17237.329102	-68.857307
17248.095703	-70.199623
17258.862305	-72.954567
17269.628906	-69.457733
17280.395508	-69.417305
17291.162109	-69.368462
17301.928711	-71.917175
17312.695312	-76.992020
17323.461914	-76.046112
17334.228516	-74.124756
17344.995117	-74.137863
17355.761719	-76.445206
17366.528320	-72.149231
17377.294922	-70.893654
17388.061523	-71.784271
17398.828125	-71.161301
17409.594727	-70.586372
17420.361328	-70.660286
17431.127930	-70.340286
17441.894531	-73.443123
17452.661133	-74.667320
17463.427734	-71.051598
17474.194336	-70.109253
17484.960938	-72.945053
17495.727539	-74.448616
17506.494141	-70.466408
17517.260742	-66.894348
17528.027344	-69.822464
17538.793945	-71.093628
17549.560547	-73.492943
17560.327148	-72.744087
17571.093750	-75.069031
17581.860352	-72.181046
17592.626953	-72.101151
17603.393555	-72.305840
17614.160156	-71.540871
17624.926758	-70.613503
17635.693359	-71.317924
17646.459961	-72.386070
17657.226562	-72.789032
17667.993164	-72.600449
17678.759766	-70.827881
17689.526367	-68.048393
17700.292969	-68.472610
17711.059570	-73.416183
17721.826172	-73.547585
17732.592773	-70.514587
17743.359375	-72.161690
17754.125977	-72.814522
17764.892578	-72.886681
17775.659180	-72.011551
17786.425781	-72.447784
17797.192383	-71.395149
17807.958984	-72.152214
17818.725586	-73.218925
17829.492188	-72.513351
17840.258789	-70.174431
17851.025391	-69.404778
17861.791992	-68.285492
17872.558594	-67.003418
17883.325195	-70.211884
17894.091797	-70.900330
17904.858398	-75.867020
17915.625000	-73.698654
17926.391602	-72.197037
17937.158203	-70.752159
17947.924805	-69.469330
17958.691406	-69.289841
17969.458008	-68.211128
17980.224609	-66.727722
17990.991211	-70.239357
18001.757812	-72.068039
18012.524414	-73.480942
18023.291016	-74.517654
18034.057617	-73.433746
18044.824219	-71.768730
18055.590820	-74.499207
18066.357422	-74.488029
18077.124023	-72.426247
18087.890625	-69.841492
18098.657227	-69.619164
18109.423828	-69.420654
18120.190430	-70.961510
18130.957031	-73.251953
18141.723633	-74.511345
18152.490234	-68.025635
18163.256836	-69.704895
18174.023438	-72.360611
18184.790039	-69.558701
18195.556641	-69.664108
18206.323242	-72.966232
18217.089844	-71.042358
18227.856445	-68.128204
18238.623047	-68.158981
18249.389648	-68.496758
18260.156250	-68.711678
18270.922852	-70.802818
18281.689453	-72.664070
18292.456055	-75.598640
18303.222656	-75.074417
18313.989258	-79.690437
18324.755859	-77.050270
18335.522461	-72.306801
18346.289062	-71.535690
18357.055664	-71.180283
18367.822266	-69.658234
18378.588867	-70.630058
18389.355469	-73.878807
18400.122070	-73.467476
18410.888672	-75.589539
18421.655273	-76.491318
18432.421875	-74.000839
18443.188477	-72.690956
18453.955078	-71.679398
18464.721680	-72.891800
18475.488281	-70.291794
18486.254883	-73.017441
18497.021484	-68.888344
18507.788086	-68.473137
18518.554688	-70.869064
18529.321289	-71.103333
18540.087891	-70.347649
18550.854492	-70.146667
18561.621094	-71.561211
18572.387695	-72.214905
18583.154297	-72.637413
18593.920898	-73.398026
18604.687500	-72.607635
18615.454102	-71.678963
18626.220703	-71.473602
18636.987305	-74.054749
18647.753906	-71.433640
18658.520508	-69.677010
18669.287109	-68.738289
18680.053711	-69.311981
18690.820312	-72.819527
18701.586914	-75.348709
18712.353516	-71.384125
18723.120117	-68.892952
18733.886719	-70.428802
18744.653320	-71.430527
18755.419922	-73.638725
18766.186523	-73.445351
18776.953125	-70.909180
18787.719727	-72.179321
18798.486328	-75.115112
18809.252930	-76.572357
18820.019531	-72.515770
18830.786133	-72.243629
18841.552734	-73.670334
18852.319336	-71.931046
18863.085938	-72.209389
18873.852539	-70.787468
18884.619141	-72.124649
18895.385742	-69.054329
18906.152344	-68.203255
18916.918945	-70.148193
18927.685547	-68.311653
18938.452148	-70.471771
18949.218750	-70.489792
18959.985352	-70.905998
18970.751953	-72.371010
18981.518555	-72.127724
18992.285156	-70.870544
19003.051758	-70.332420
19013.818359	-69.967239
19024.584961	-68.269630
19035.351562	-67.644569
19046.118164	-73.859573
19056.884766	-74.237183
19067.651367	-74.125168
19078.417969	-73.876137
19089.184570	-71.713524
19099.951172	-71.457245
19110.717773	-72.281181
19121.484375	-75.714943
19132.250977	-73.257362
19143.017578	-72.899055
19153.784180	-74.012779
19164.550781	-72.596817
19175.317383	-68.808090
19186.083984	-68.671089
19196.850586	-70.621193
19207.617188	-73.067192
19218.383789	-72.408554
19229.150391	-73.226143
19239.916992	-70.636459
19250.683594	-70.116982
19261.450195	-72.577202
19272.216797	-75.159081
19282.983398	-71.311440
19293.750000	-71.598961
19304.516602	-71.610565
19315.283203	-77.938385
19326.049805	-80.582603
19336.816406	-77.669907
19347.583008	-78.366150
19358.349609	-71.976448
19369.116211	-68.130493
19379.882812	-70.177193
19390.649414	-72.054787
19401.416016	-71.927193
19412.182617	-71.067009
19422.949219	-74.731697
19433.715820	-78.235733
19444.482422	-78.070412
19455.249023	-73.111343
19466.015625	-76.252426
19476.782227	-74.965752
19487.548828	-80.779251
19498.315430	-76.117538
19509.082031	-74.649742
19519.848633	-76.008881
19530.615234	-76.833038
19541.381836	-77.418381
19552.148438	-73.628151
19562.915039	-72.897186
19573.681641	-69.252991
19584.448242	-73.447075
19595.214844	-74.542511
19605.981445	-72.355217
19616.748047	-74.063354
19627.514648	-75.274521
19638.281250	-76.322037
19649.047852	-76.124527
19659.814453	-72.789391
19670.581055	-70.758331
19681.347656	-70.868645
19692.114258	-69.405304
19702.880859	-69.618080
19713.647461	-77.135651
19724.414062	-76.757683
19735.180664	-70.938095
19745.947266	-70.574966
19756.713867	-71.597008
19767.480469	-71.184059
19778.247070	-71.246048
19789.013672	-69.598381
19799.780273	-68.276176
19810.546875	-68.823425
19821.313477	-73.198212
19832.080078	-75.566353
19842.846680	-75.006241
19853.613281	-76.169754
19864.379883	-75.062836
19875.146484	-73.024208
19885.913086	-72.345406
19896.679688	-71.746559
19907.446289	-75.953629
19918.212891	-78.990265
19928.979492	-73.935097
19939.746094	-72.403824
19950.512695	-73.466415
19961.279297	-73.288353
19972.045898	-72.872879
19982.812500	-73.272324
19993.579102	-70.208710
20004.345703	-70.012840
20015.112305	-69.532867
20025.878906	-74.284187
20036.645508	-72.001823
20047.412109	-70.092270
20058.178711	-71.986320
20068.945312	-72.151466
20079.711914	-72.823090
20090.478516	-77.114517
20101.245117	-74.769592
20112.011719	-72.468193
20122.778320	-76.090622
20133.544922	-71.474319
20144.311523	-68.182976
20155.078125	-68.822639
20165.844727	-72.099152
20176.611328	-71.080757
20187.377930	-71.598480
20198.144531	-75.052521
20208.911133	-76.955368
20219.677734	-74.778656
20230.444336	-70.629501
20241.210938	-70.338554
20251.977539	-73.915894
20262.744141	-77.089073
20273.510742	-70.847450
20284.277344	-68.186310
20295.043945	-71.126976
20305.810547	-72.073418
20316.577148	-70.431183
20327.343750	-68.179428
20338.110352	-69.688202
20348.876953	-73.482330
20359.643555	-73.151024
20370.410156	-76.681770
20381.176758	-71.314400
20391.943359	-72.602272
20402.709961	-74.261475
20413.476562	-76.594322
20424.243164	-77.740562
20435.009766	-79.294113
20445.776367	-76.822960
20456.542969	-76.213249
20467.309570	-74.984329
20478.076172	-73.604340
20488.842773	-71.289543
20499.609375	-69.566299
20510.375977	-72.934776
20521.142578	-73.346161
20531.909180	-76.632980
20542.675781	-75.693878
20553.442383	-73.392113
20564.208984	-72.731102
20574.975586	-74.109917
20585.742188	-73.509171
20596.508789	-69.038544
20607.275391	-67.096855
20618.041992	-71.308846
20628.808594	-77.844536
20639.575195	-78.846481
20650.341797	-70.765038
20661.108398	-66.286827
20671.875000	-67.467850
20682.641602	-69.925789
20693.408203	-73.455696
20704.174805	-80.523308
20714.941406	-76.456902
20725.708008	-73.515739
20736.474609	-72.221611
20747.241211	-72.436684
20758.007812	-71.796494
20768.774414	-71.379433
20779.541016	-72.651459
20790.307617	-70.187317
20801.074219	-70.652344
20811.840820	-72.129547
20822.607422	-71.710724
20833.374023	-70.151527
20844.140625	-73.555351
20854.907227	-74.814934
20865.673828	-76.402115
20876.440430	-71.249268
20887.207031	-70.907890
20897.973633	-72.358475
20908.740234	-73.896713
20919.506836	-71.926903
20930.273438	-72.791100
20941.040039	-75.312866
20951.806641	-70.959480
20962.573242	-70.469162
20973.339844	-71.045738
20984.106445	-72.526993
20994.873047	-69.924721
21005.639648	-71.353523
21016.406250	-72.402061
21027.172852	-73.313408
21037.939453	-75.096512
21048.706055	-73.239937
21059.472656	-72.069778
21070.239258	-72.759018
21081.005859	-68.676285
21091.772461	-71.176147
21102.539062	-76.250267
21113.305664	-76.589096
21124.072266	-74.973267
21134.838867	-73.683357
21145.605469	-74.374649
21156.372070	-74.874512
21167.138672	-75.200195
21177.905273	-73.224075
21188.671875	-74.097107
21199.438477	-76.331459
21210.205078	-76.433525
21220.971680	-74.835884
21231.738281	-72.559349
21242.504883	-72.922127
21253.271484	-72.332428
21264.038086	-71.533669
21274.804688	-72.909615
21285.571289	-73.924522
21296.337891	-70.618805
21307.104492	-70.946831
21317.871094	-70.371559
21328.637695	-72.120186
21339.404297	-71.908012
21350.170898	-74.592262
21360.937500	-72.853378
21371.704102	-75.442825
21382.470703	-75.214523
21393.237305	-71.770126
21404.003906	-70.799225
21414.770508	-74.166763
21425.537109	-76.101700
21436.303711	-72.781906
21447.070312	-73.663490
21457.836914	-76.683815
21468.603516	-76.349197
21479.370117	-74.061394
21490.136719	-74.250496
21500.903320	-73.400078
21511.669922	-72.018723
21522.436523	-73.362419
21533.203125	-77.773033
21543.969727	-73.834747
21554.736328	-73.066246
21565.502930	-75.226074
21576.269531	-75.429665
21587.036133	-74.107292
21597.802734	-73.841499
21608.569336	-74.698616
21619.335938	-73.758156
21630.102539	-73.892670
21640.869141	-74.969597
21651.635742	-72.429169
21662.402344	-70.591560
21673.168945	-74.745499
21683.935547	-75.715988
21694.702148	-74.954018
21705.468750	-71.841614
21716.235352	-72.850861
21727.001953	-74.047699
21737.768555	-70.339386
21748.535156	-71.034637
21759.301758	-73.737701
21770.068359	-74.731743
21780.834961	-75.622284
21791.601562	-75.309509
21802.368164	-74.440605
21813.134766	-73.081184
21823.901367	-74.054382
21834.667969	-75.249519
21845.434570	-72.135902
21856.201172	-72.650887
21866.967773	-72.424652
21877.734375	-69.955383
21888.500977	-70.385002
21899.267578	-70.367546
21910.034180	-73.665199
21920.800781	-75.299965
21931.567383	-75.808487
21942.333984	-74.797020
21953.100586	-74.587128
21963.867188	-74.899117
21974.633789	-79.799187
21985.400391	-76.370407
21996.166992	-75.263405
22006.933594	-74.964310
22017.700195	-74.270447
22028.466797	-74.323647
22039.233398	-76.443504
