Frequency (Hz)	Level (dB)
2960.815430	-54.405956
2971.582031	-54.160194
2982.348633	-55.286907
2993.115234	-55.338642
3003.881836	-54.790184
3014.648438	-54.288364
3025.415039	-54.241810
3036.181641	-54.550140
3046.948242	-55.758228
3057.714844	-55.301189
3068.481445	-55.513184
3079.248047	-54.746227
3090.014648	-54.642723
3100.781250	-55.316700
3111.547852	-55.153805
3122.314453	-53.890949
3133.081055	-53.645008
3143.847656	-53.126320
3154.614258	-52.317936
3165.380859	-53.073849
3176.147461	-53.066776
3186.914062	-52.907520
3197.680664	-51.553650
3208.447266	-51.617897
3219.213867	-52.235123
3229.980469	-52.220654
3240.747070	-52.467964
3251.513672	-52.812458
3262.280273	-52.452435
3273.046875	-52.767811
3283.813477	-52.981899
3294.580078	-52.414944
3305.346680	-51.792286
3316.113281	-52.317085
3326.879883	-52.148884
3337.646484	-52.388809
3348.413086	-53.220619
3359.179688	-53.381428
3369.946289	-53.230370
3380.712891	-53.735798
3391.479492	-54.726974
3402.246094	-53.981838
3413.012695	-52.863049
3423.779297	-52.869598
3434.545898	-53.195793
3445.312500	-53.267658
3456.079102	-53.365982
3466.845703	-53.989494
3477.612305	-54.478600
3488.378906	-54.290768
3499.145508	-53.870274
3509.912109	-52.957695
3520.678711	-52.852337
3531.445312	-53.700443
3542.211914	-54.255745
3552.978516	-54.089035
3563.745117	-54.044552
3574.511719	-53.937180
3585.278320	-53.271423
3596.044922	-53.803268
3606.811523	-53.519203
3617.578125	-53.521641
3628.344727	-53.477806
3639.111328	-53.821053
3649.877930	-51.656063
3660.644531	-51.698711
3671.411133	-53.736774
3682.177734	-55.055275
3692.944336	-54.698189
3703.710938	-54.145107
3714.477539	-55.008270
3725.244141	-55.471447
3736.010742	-55.342667
3746.777344	-55.724358
3757.543945	-56.472313
3768.310547	-56.378853
3779.077148	-56.599766
3789.843750	-56.315239
3800.610352	-56.265625
3811.376953	-56.913395
3822.143555	-57.292706
3832.910156	-57.204536
3843.676758	-56.887585
3854.443359	-57.130356
3865.209961	-57.697735
3875.976562	-57.772896
3886.743164	-57.764561
3897.509766	-57.605877
3908.276367	-57.629089
3919.042969	-57.598930
3929.809570	-58.105480
3940.576172	-58.157204
3951.342773	-57.877113
3962.109375	-57.616467
3972.875977	-57.539444
3983.642578	-57.774345
3994.409180	-57.826637
4005.175781	-57.966618
4015.942383	-58.249355
4026.708984	-58.657799
4037.475586	-58.485191
4048.242188	-58.275932
4059.008789	-58.223362
4069.775391	-58.220055
4080.541992	-58.494102
4091.308594	-58.766621
4102.075195	-58.393456
4112.841797	-57.966846
4123.608398	-57.871517
4134.375000	-57.695297
4145.141602	-58.137978
4155.908203	-58.078583
4166.674805	-58.016949
4177.441406	-58.030403
4188.208008	-58.100845
4198.974609	-58.379925
4209.741211	-58.300282
4220.507812	-57.932541
4231.274414	-58.254349
4242.041016	-58.280624
4252.807617	-58.344017
4263.574219	-58.426338
4274.340820	-58.434933
4285.107422	-58.410847
4295.874023	-58.425518
4306.640625	-58.539566
4317.407227	-58.036297
4328.173828	-58.691406
4338.940430	-59.104382
4349.707031	-58.739799
4360.473633	-58.259804
4371.240234	-57.990955
4382.006836	-58.080647
4392.773438	-58.349266
4403.540039	-58.125900
4414.306641	-58.262115
4425.073242	-58.515728
4435.839844	-58.329624
4446.606445	-58.063568
4457.373047	-58.186836
4468.139648	-58.406162
4478.906250	-57.659077
4489.672852	-58.332504
4500.439453	-58.532467
4511.206055	-58.173157
4521.972656	-58.112137
4532.739258	-57.804501
4543.505859	-58.343555
4554.272461	-58.519936
4565.039062	-57.928406
4575.805664	-57.977383
4586.572266	-58.025558
4597.338867	-58.246758
4608.105469	-58.268284
4618.872070	-58.045471
4629.638672	-58.367188
4640.405273	-58.674328
4651.171875	-58.281410
4661.938477	-58.186775
4672.705078	-57.852333
4683.471680	-57.750969
4694.238281	-57.568840
4705.004883	-57.731647
4715.771484	-57.828358
4726.538086	-57.701443
4737.304688	-57.226204
4748.071289	-57.385952
4758.837891	-56.541790
4769.604492	-56.209255
4780.371094	-56.506474
4791.137695	-57.100014
4801.904297	-57.352314
4812.670898	-57.349194
4823.437500	-57.322380
4834.204102	-57.067707
4844.970703	-56.966789
4855.737305	-56.969666
4866.503906	-57.210514
4877.270508	-57.655769
4888.037109	-57.848747
4898.803711	-57.948849
4909.570312	-57.325386
4920.336914	-57.522850
4931.103516	-57.653023
4941.870117	-57.784054
4952.636719	-57.740650
4963.403320	-58.547787
4974.169922	-58.568665
4984.936523	-58.749783
4995.703125	-58.843979
5006.469727	-58.781033
5017.236328	-58.744843
5028.002930	-58.402199
5038.769531	-58.268021
5049.536133	-58.336018
5060.302734	-58.139412
5071.069336	-58.291416
5081.835938	-58.686150
5092.602539	-58.626141
5103.369141	-58.747856
5114.135742	-58.785778
5124.902344	-58.784168
5135.668945	-58.851063
5146.435547	-58.550407
5157.202148	-58.498425
5167.968750	-58.378464
5178.735352	-58.354485
5189.501953	-58.720974
5200.268555	-59.135410
5211.035156	-59.059608
5221.801758	-59.117939
5232.568359	-59.096630
5243.334961	-59.142567
5254.101562	-59.305481
5264.868164	-59.320450
5275.634766	-59.221840
5286.401367	-59.366379
5297.167969	-59.189411
5307.934570	-59.187359
5318.701172	-59.344330
5329.467773	-59.437141
5340.234375	-59.079613
5351.000977	-59.066887
5361.767578	-59.114708
5372.534180	-59.095917
5383.300781	-59.113148
5394.067383	-59.281681
5404.833984	-59.328941
5415.600586	-59.431473
5426.367188	-59.396023
5437.133789	-59.355110
5447.900391	-59.353577
5458.666992	-59.253620
5469.433594	-59.228405
5480.200195	-58.893597
5490.966797	-59.101501
5501.733398	-59.172615
5512.500000	-58.952919
5523.266602	-58.918339
5534.033203	-58.815128
5544.799805	-58.759567
5555.566406	-58.310001
5566.333008	-58.191578
5577.099609	-58.290657
5587.866211	-58.604149
5598.632812	-58.359192
5609.399414	-58.040436
5620.166016	-58.149780
5630.932617	-58.605728
5641.699219	-58.725906
5652.465820	-58.753952
5663.232422	-58.386730
5673.999023	-57.810276
5684.765625	-58.041683
5695.532227	-58.217697
5706.298828	-57.927216
5717.065430	-58.213234
5727.832031	-58.348877
5738.598633	-58.016098
5749.365234	-58.291924
5760.131836	-58.754307
5770.898438	-58.712303
5781.665039	-58.652199
5792.431641	-58.654846
5803.198242	-58.557198
5813.964844	-58.472237
5824.731445	-58.549549
5835.498047	-58.569744
5846.264648	-58.441517
5857.031250	-58.670990
5867.797852	-58.680374
5878.564453	-58.833504
5889.331055	-58.812298
5900.097656	-58.751686
5910.864258	-58.600269
5921.630859	-58.686172
5932.397461	-59.193813
5943.164062	-59.282429
5953.930664	-58.986908
5964.697266	-59.240650
5975.463867	-59.197540
5986.230469	-58.929665
5996.997070	-58.927780
6007.763672	-58.901909
6018.530273	-58.955341
6029.296875	-59.043465
6040.063477	-59.092453
6050.830078	-59.664288
6061.596680	-59.380394
6072.363281	-59.044903
6083.129883	-59.342949
6093.896484	-59.332600
6104.663086	-59.133301
6115.429688	-59.078075
6126.196289	-59.322277
6136.962891	-59.553917
6147.729492	-59.193310
6158.496094	-59.210121
6169.262695	-59.402561
6180.029297	-59.485855
6190.795898	-59.340397
6201.562500	-58.895565
6212.329102	-59.143723
6223.095703	-59.224098
6233.862305	-59.224293
6244.628906	-59.479279
6255.395508	-59.353252
6266.162109	-59.492245
6276.928711	-59.602104
6287.695312	-59.281281
6298.461914	-59.355766
6309.228516	-59.648926
6319.995117	-59.585247
6330.761719	-59.174580
6341.528320	-59.134968
6352.294922	-59.291668
6363.061523	-59.370895
6373.828125	-59.169010
6384.594727	-59.068363
6395.361328	-59.076447
6406.127930	-59.229801
6416.894531	-59.377907
6427.661133	-59.284702
6438.427734	-59.336037
6449.194336	-59.666416
6459.960938	-59.436325
6470.727539	-59.366726
6481.494141	-59.346340
6492.260742	-59.432549
6503.027344	-59.238716
6513.793945	-59.441257
6524.560547	-59.362755
6535.327148	-59.451023
6546.093750	-59.557590
6556.860352	-59.480072
6567.626953	-59.517529
6578.393555	-59.256248
6589.160156	-59.109711
6599.926758	-59.474277
6610.693359	-59.640743
6621.459961	-59.359753
6632.226562	-59.163498
6642.993164	-59.253651
6653.759766	-59.302166
6664.526367	-59.227062
6675.292969	-59.365597
6686.059570	-59.159153
6696.826172	-58.690269
6707.592773	-58.630646
6718.359375	-58.582603
6729.125977	-59.017162
6739.892578	-58.838615
6750.659180	-58.510410
6761.425781	-58.866993
6772.192383	-59.032917
6782.958984	-58.705521
6793.725586	-58.786060
6804.492188	-58.899902
6815.258789	-59.187771
6826.025391	-59.223675
6836.791992	-59.540115
6847.558594	-59.201813
6858.325195	-59.006741
6869.091797	-59.303459
6879.858398	-59.194786
6890.625000	-59.075245
6901.391602	-58.897266
6912.158203	-59.024132
6922.924805	-59.041199
6933.691406	-58.843479
6944.458008	-58.730301
6955.224609	-58.709644
6965.991211	-59.002857
6976.757812	-59.165310
6987.524414	-59.021233
6998.291016	-58.917591
7009.057617	-58.982391
7019.824219	-59.125187
7030.590820	-59.324879
7041.357422	-59.122276
7052.124023	-59.068249
7062.890625	-59.415455
7073.657227	-59.219257
7084.423828	-59.466785
7095.190430	-59.421799
7105.957031	-59.335941
7116.723633	-59.283237
7127.490234	-59.251469
7138.256836	-59.490044
7149.023438	-59.389240
7159.790039	-59.242607
7170.556641	-59.270451
7181.323242	-59.166130
7192.089844	-59.142876
7202.856445	-59.418648
7213.623047	-59.326103
7224.389648	-59.069115
7235.156250	-58.952770
7245.922852	-58.870968
7256.689453	-58.851570
7267.456055	-58.481174
7278.222656	-58.259937
7288.989258	-58.677399
7299.755859	-58.876122
7310.522461	-58.689312
7321.289062	-58.879711
7332.055664	-59.105324
7342.822266	-59.415592
7353.588867	-59.217472
7364.355469	-58.720127
7375.122070	-58.388905
7385.888672	-58.410076
7396.655273	-58.979179
7407.421875	-59.044216
7418.188477	-58.907890
7428.955078	-58.968636
7439.721680	-59.366806
7450.488281	-59.328190
7461.254883	-59.165924
7472.021484	-59.189667
7482.788086	-58.885159
7493.554688	-58.769363
7504.321289	-59.056087
7515.087891	-58.938541
7525.854492	-58.907394
7536.621094	-58.985287
7547.387695	-59.598282
7558.154297	-59.244556
7568.920898	-59.278950
7579.687500	-59.378178
7590.454102	-59.382080
7601.220703	-59.098862
7611.987305	-58.791241
7622.753906	-58.456951
7633.520508	-58.703770
7644.287109	-58.980930
7655.053711	-58.934666
7665.820312	-58.681801
7676.586914	-59.053787
7687.353516	-59.332661
7698.120117	-59.113655
7708.886719	-58.287189
7719.653320	-58.361145
7730.419922	-59.008678
7741.186523	-59.040279
7751.953125	-58.737850
7762.719727	-59.087589
7773.486328	-59.599300
7784.252930	-59.617458
7795.019531	-59.425064
7805.786133	-59.318176
7816.552734	-59.392132
7827.319336	-59.529839
7838.085938	-59.112736
7848.852539	-58.841995
7859.619141	-58.657631
7870.385742	-58.879753
7881.152344	-58.892651
7891.918945	-58.926472
7902.685547	-58.579582
7913.452148	-57.991383
7924.218750	-57.865143
7934.985352	-58.214832
7945.751953	-58.275539
7956.518555	-58.287666
7967.285156	-58.412571
7978.051758	-58.245831
7988.818359	-57.962082
7999.584961	-57.708321
8010.351562	-57.998257
8021.118164	-58.558472
8031.884766	-58.668327
8042.651367	-58.289257
8053.417969	-58.678337
8064.184570	-59.126888
8074.951172	-58.810883
8085.717773	-58.874332
8096.484375	-58.769154
8107.250977	-57.661892
8118.017578	-57.268806
8128.784180	-58.314144
8139.550781	-58.938110
8150.317383	-57.882133
8161.083984	-57.589561
8171.850586	-57.607883
8182.617188	-57.931171
8193.383789	-58.044235
8204.150391	-57.468044
8214.916992	-57.323792
8225.683594	-58.770355
8236.450195	-59.112301
8247.216797	-58.353989
8257.983398	-57.107166
8268.750000	-56.798328
8279.516602	-57.774948
8290.283203	-57.886189
8301.049805	-58.057262
8311.816406	-57.877529
8322.583008	-57.719296
8333.349609	-57.644585
8344.116211	-57.917286
8354.882812	-57.969437
8365.649414	-58.059734
8376.416016	-58.446350
8387.182617	-58.472641
8397.949219	-58.316856
8408.715820	-58.394058
8419.482422	-57.864750
8430.249023	-57.075577
8441.015625	-57.063454
8451.782227	-57.540997
8462.548828	-57.333206
8473.315430	-56.689388
8484.082031	-56.780090
8494.848633	-58.388927
8505.615234	-58.521889
8516.381836	-57.498478
8527.148438	-57.707378
8537.915039	-58.860527
8548.681641	-58.206696
8559.448242	-57.755581
8570.214844	-57.262650
8580.981445	-57.431412
8591.748047	-58.211838
8602.514648	-58.006985
8613.281250	-58.233074
8624.047852	-58.417255
8634.814453	-58.011078
8645.581055	-57.336956
8656.347656	-57.753681
8667.114258	-58.889809
8677.880859	-58.554039
8688.647461	-58.137684
8699.414062	-58.129791
8710.180664	-58.379074
8720.947266	-58.322433
8731.713867	-58.266685
8742.480469	-58.244553
8753.247070	-58.108562
8764.013672	-57.735325
8774.780273	-58.594620
8785.546875	-58.511669
8796.313477	-57.657486
8807.080078	-56.833557
8817.846680	-57.713413
8828.613281	-59.082294
8839.379883	-58.976559
8850.146484	-59.190571
8860.913086	-58.939014
8871.679688	-59.127647
8882.446289	-59.200111
8893.212891	-59.373642
8903.979492	-59.168488
8914.746094	-59.270477
8925.512695	-59.037319
8936.279297	-58.741592
8947.045898	-59.102505
8957.812500	-59.015511
8968.579102	-59.018742
8979.345703	-59.024132
8990.112305	-58.994156
9000.878906	-59.063480
9011.645508	-59.260174
9022.412109	-58.564102
9033.178711	-58.751743
9043.945312	-59.163177
9054.711914	-59.118477
9065.478516	-58.623272
9076.245117	-58.409531
9087.011719	-58.576962
9097.778320	-58.690975
9108.544922	-58.627121
9119.311523	-58.882469
9130.078125	-59.166569
9140.844727	-58.257225
9151.611328	-57.775574
9162.377930	-57.465759
9173.144531	-58.128578
9183.911133	-58.384274
9194.677734	-58.015045
9205.444336	-58.150852
9216.210938	-58.641396
9226.977539	-58.484730
9237.744141	-58.523403
9248.510742	-58.359516
9259.277344	-58.797173
9270.043945	-59.513535
9280.810547	-58.769318
9291.577148	-58.561302
9302.343750	-58.987175
9313.110352	-58.592709
9323.876953	-58.167480
9334.643555	-58.070698
9345.410156	-58.455971
9356.176758	-58.553036
9366.943359	-58.565662
9377.709961	-58.937187
9388.476562	-58.894382
9399.243164	-58.778080
9410.009766	-58.518646
9420.776367	-58.484722
9431.542969	-58.634609
9442.309570	-58.329910
9453.076172	-58.588501
9463.842773	-58.208622
9474.609375	-58.348068
9485.375977	-58.307957
9496.142578	-58.120270
9506.909180	-57.755093
9517.675781	-57.256054
9528.442383	-58.099747
9539.208984	-58.498478
9549.975586	-57.924149
9560.742188	-58.662128
9571.508789	-58.457638
9582.275391	-58.321468
9593.041992	-58.357773
9603.808594	-58.550423
9614.575195	-58.845284
9625.341797	-58.733402
9636.108398	-58.452412
9646.875000	-58.278236
9657.641602	-58.643299
9668.408203	-58.325474
9679.174805	-58.248730
9689.941406	-58.529457
9700.708008	-58.547050
9711.474609	-58.610668
9722.241211	-58.996208
9733.007812	-58.858440
9743.774414	-59.169510
9754.541016	-58.936207
9765.307617	-58.609612
9776.074219	-58.910400
9786.840820	-59.053989
9797.607422	-59.062157
9808.374023	-59.285206
9819.140625	-59.240383
9829.907227	-59.002789
9840.673828	-58.832085
9851.440430	-58.405571
9862.207031	-58.457607
9872.973633	-58.560810
9883.740234	-58.917110
9894.506836	-59.465981
9905.273438	-59.083584
9916.040039	-59.048809
9926.806641	-59.379627
9937.573242	-59.543728
9948.339844	-59.485687
9959.106445	-59.133148
9969.873047	-59.101711
9980.639648	-59.002647
9991.406250	-58.872581
10002.172852	-58.864182
10012.939453	-59.459759
10023.706055	-59.447182
10034.472656	-59.083122
10045.239258	-59.377796
10056.005859	-59.177052
10066.772461	-58.836281
10077.539062	-59.191498
10088.305664	-59.428009
10099.072266	-59.403221
10109.838867	-59.306953
10120.605469	-58.920921
10131.372070	-58.950756
10142.138672	-59.272663
10152.905273	-59.149548
10163.671875	-59.296131
10174.438477	-59.430786
10185.205078	-59.670967
10195.971680	-59.502075
10206.738281	-59.128426
10217.504883	-59.327225
10228.271484	-59.491291
10239.038086	-59.463879
10249.804688	-59.574924
10260.571289	-59.601242
10271.337891	-59.641602
10282.104492	-59.202461
10292.871094	-59.375290
10303.637695	-59.303585
10314.404297	-59.364559
10325.170898	-59.545940
10335.937500	-59.338394
10346.704102	-59.271667
10357.470703	-59.093582
10368.237305	-59.041092
10379.003906	-58.903404
10389.770508	-59.184063
10400.537109	-59.659359
10411.303711	-59.539516
10422.070312	-59.424576
10432.836914	-59.288769
10443.603516	-59.259762
10454.370117	-59.330326
10465.136719	-59.524376
10475.903320	-59.672691
10486.669922	-59.449879
10497.436523	-59.477276
10508.203125	-59.049080
10518.969727	-59.093575
10529.736328	-59.363598
10540.502930	-59.361038
10551.269531	-59.544609
10562.036133	-59.721634
10572.802734	-59.159058
10583.569336	-59.101395
10594.335938	-59.646648
10605.102539	-59.948475
10615.869141	-59.666771
10626.635742	-59.474545
10637.402344	-59.218147
10648.168945	-59.244400
10658.935547	-59.810223
10669.702148	-59.608467
10680.468750	-59.325939
10691.235352	-59.218540
10702.001953	-59.486053
10712.768555	-59.546646
10723.535156	-59.359032
10734.301758	-59.228821
10745.068359	-59.354637
10755.834961	-59.506496
10766.601562	-59.633957
10777.368164	-59.698811
10788.134766	-59.598774
10798.901367	-59.694069
10809.667969	-59.689384
10820.434570	-59.699413
10831.201172	-59.619801
10841.967773	-59.919830
10852.734375	-59.901104
10863.500977	-59.766045
10874.267578	-60.078648
10885.034180	-60.004211
10895.800781	-59.904282
10906.567383	-59.686668
10917.333984	-59.761303
10928.100586	-60.069588
10938.867188	-59.623375
10949.633789	-59.555813
10960.400391	-59.407280
10971.166992	-59.282810
10981.933594	-59.694107
10992.700195	-59.780907
11003.466797	-59.854656
11014.233398	-59.967503
11025.000000	-59.398151
11035.766602	-59.321514
11046.533203	-59.692516
11057.299805	-59.558994
11068.066406	-59.402336
11078.833008	-59.748558
11089.599609	-59.684219
11100.366211	-59.538895
11111.132812	-59.809647
11121.899414	-59.440659
11132.666016	-59.566776
11143.432617	-59.879250
11154.199219	-59.927986
11164.965820	-60.085567
11175.732422	-59.699100
11186.499023	-59.410252
11197.265625	-59.724674
11208.032227	-59.845970
11218.798828	-59.564991
11229.565430	-59.671055
11240.332031	-59.798809
11251.098633	-59.892643
11261.865234	-59.877857
11272.631836	-59.967850
11283.398438	-59.832256
11294.165039	-59.611759
11304.931641	-59.801579
11315.698242	-59.799290
11326.464844	-60.081116
11337.231445	-59.833000
11347.998047	-59.798515
11358.764648	-59.661865
11369.531250	-59.581059
11380.297852	-59.781136
11391.064453	-59.556713
11401.831055	-59.518288
11412.597656	-59.611629
11423.364258	-59.206806
11434.130859	-59.491108
11444.897461	-59.702152
11455.664062	-59.972282
11466.430664	-59.505276
11477.197266	-59.550346
11487.963867	-59.636353
11498.730469	-59.598228
11509.497070	-59.680729
11520.263672	-59.828995
11531.030273	-59.722900
11541.796875	-59.454159
11552.563477	-59.576473
11563.330078	-59.581997
11574.096680	-59.727322
11584.863281	-59.537403
11595.629883	-59.452465
11606.396484	-59.775795
11617.163086	-59.878647
11627.929688	-59.603642
11638.696289	-59.743210
11649.462891	-59.846523
11660.229492	-59.653942
11670.996094	-59.425808
11681.762695	-59.397602
11692.529297	-59.288200
11703.295898	-59.324814
11714.062500	-59.641052
11724.829102	-59.914791
11735.595703	-59.785088
11746.362305	-59.664837
11757.128906	-59.760040
11767.895508	-59.704453
11778.662109	-59.393368
11789.428711	-59.638783
11800.195312	-59.743389
11810.961914	-59.531204
11821.728516	-59.602970
11832.495117	-59.777515
11843.261719	-59.667511
11854.028320	-59.615364
11864.794922	-59.626518
11875.561523	-59.766838
11886.328125	-59.675148
11897.094727	-59.597839
11907.861328	-59.875214
11918.627930	-59.899166
11929.394531	-59.834518
11940.161133	-59.629742
11950.927734	-59.509056
11961.694336	-59.647823
11972.460938	-59.826302
11983.227539	-59.463684
11993.994141	-59.492455
12004.760742	-59.841957
12015.527344	-60.023529
12026.293945	-59.875813
12037.060547	-59.846043
12047.827148	-59.722961
12058.593750	-59.513500
12069.360352	-59.498894
12080.126953	-59.655380
12090.893555	-59.597897
12101.660156	-59.546024
12112.426758	-59.732471
12123.193359	-59.768639
12133.959961	-59.879002
12144.726562	-59.969421
12155.493164	-60.024609
12166.259766	-60.083675
12177.026367	-59.895798
12187.792969	-59.509830
12198.559570	-59.616051
12209.326172	-59.660694
12220.092773	-59.896030
12230.859375	-59.742538
12241.625977	-59.812599
12252.392578	-59.886463
12263.159180	-59.829491
12273.925781	-59.733974
12284.692383	-59.763062
12295.458984	-59.808678
12306.225586	-59.812336
12316.992188	-59.621067
12327.758789	-59.849461
12338.525391	-59.980122
12349.291992	-59.763165
12360.058594	-60.162277
12370.825195	-60.217400
12381.591797	-59.830063
12392.358398	-59.845802
12403.125000	-59.775738
12413.891602	-60.081177
12424.658203	-59.906254
12435.424805	-59.894268
12446.191406	-59.772308
12456.958008	-59.931458
12467.724609	-59.986961
12478.491211	-59.812569
12489.257812	-59.942928
12500.024414	-59.932556
12510.791016	-59.916210
12521.557617	-59.891830
12532.324219	-59.697941
12543.090820	-59.843204
12553.857422	-59.926754
12564.624023	-59.628063
12575.390625	-59.790073
12586.157227	-59.901299
12596.923828	-60.129292
12607.690430	-59.983620
