Frequency (Hz)	Level (dB)
7913.452148	-58.282063
7924.218750	-58.327621
7934.985352	-59.283459
7945.751953	-60.509594
7956.518555	-60.462963
7967.285156	-59.976940
7978.051758	-59.951775
7988.818359	-59.777325
7999.584961	-59.251625
8010.351562	-58.674835
8021.118164	-59.443829
8031.884766	-60.497578
8042.651367	-60.807835
8053.417969	-60.843845
8064.184570	-60.515930
8074.951172	-60.647007
8085.717773	-60.187943
8096.484375	-60.004356
8107.250977	-59.185593
8118.017578	-58.705029
8128.784180	-59.972027
8139.550781	-60.720722
8150.317383	-59.358334
8161.083984	-59.074413
8171.850586	-59.404095
8182.617188	-59.415684
8193.383789	-59.029263
8204.150391	-58.775146
8214.916992	-58.397137
8225.683594	-60.050400
8236.450195	-60.891159
8247.216797	-60.236828
8257.983398	-58.105850
8268.750000	-58.355919
8279.516602	-58.860390
8290.283203	-59.365299
8301.049805	-59.414379
8311.816406	-59.147732
8322.583008	-59.323059
8333.349609	-59.234161
8344.116211	-59.319042
8354.882812	-60.017239
8365.649414	-60.102779
8376.416016	-60.439129
8387.182617	-60.733585
8397.949219	-59.641682
8408.715820	-59.608696
8419.482422	-58.811333
8430.249023	-57.724098
8441.015625	-57.694355
8451.782227	-58.371105
8462.548828	-57.904022
8473.315430	-57.593666
8484.082031	-58.106606
8494.848633	-59.956604
8505.615234	-59.957191
8516.381836	-58.439690
8527.148438	-58.322865
8537.915039	-59.259510
8548.681641	-59.339203
8559.448242	-58.984013
8570.214844	-58.217701
8580.981445	-58.332626
8591.748047	-59.448917
8602.514648	-59.167953
8613.281250	-59.018204
8624.047852	-59.678757
8634.814453	-59.114204
8645.581055	-58.248520
8656.347656	-59.299740
8667.114258	-61.141640
8677.880859	-59.818604
8688.647461	-59.396137
8699.414062	-59.717293
8710.180664	-59.967701
8720.947266	-60.024490
8731.713867	-59.139446
8742.480469	-59.067516
8753.247070	-59.211235
8764.013672	-58.669147
8774.780273	-60.083961
8785.546875	-60.014099
8796.313477	-58.658344
8807.080078	-57.069336
8817.846680	-58.451603
8828.613281	-59.923950
8839.379883	-59.309795
8850.146484	-61.549084
8860.913086	-61.616596
8871.679688	-62.328690
8882.446289	-62.200195
8893.212891	-61.763512
8903.979492	-60.792500
8914.746094	-60.823265
8925.512695	-60.537624
8936.279297	-60.395340
8947.045898	-60.380169
8957.812500	-60.665714
8968.579102	-60.859558
8979.345703	-59.564499
8990.112305	-59.613644
9000.878906	-60.117046
9011.645508	-60.727398
9022.412109	-60.285568
9033.178711	-60.291885
9043.945312	-61.288437
9054.711914	-60.976673
9065.478516	-59.618546
9076.245117	-59.222019
9087.011719	-59.848446
9097.778320	-60.275978
9108.544922	-61.295898
9119.311523	-60.699245
9130.078125	-60.898724
9140.844727	-60.097492
9151.611328	-59.000183
9162.377930	-58.465744
9173.144531	-59.279518
9183.911133	-59.992615
9194.677734	-59.970749
9205.444336	-59.285347
9216.210938	-60.162651
9226.977539	-60.788921
9237.744141	-60.979469
9248.510742	-60.955330
9259.277344	-61.007534
9270.043945	-60.838093
9280.810547	-60.813156
9291.577148	-60.218971
9302.343750	-59.872055
9313.110352	-59.479420
9323.876953	-59.409615
9334.643555	-60.023144
9345.410156	-60.065701
9356.176758	-60.179432
9366.943359	-60.802853
9377.709961	-60.453472
9388.476562	-60.300480
9399.243164	-60.508400
9410.009766	-59.464851
9420.776367	-59.375923
9431.542969	-60.049328
9442.309570	-60.389030
9453.076172	-60.822884
9463.842773	-59.965317
9474.609375	-60.371754
9485.375977	-59.732285
9496.142578	-59.184761
9506.909180	-59.530430
9517.675781	-58.916504
9528.442383	-59.126186
9539.208984	-59.257191
9549.975586	-59.286343
9560.742188	-60.361130
9571.508789	-59.702621
9582.275391	-59.676308
9593.041992	-59.432770
9603.808594	-59.976673
9614.575195	-61.139946
9625.341797	-60.934193
9636.108398	-59.680061
9646.875000	-59.986176
9657.641602	-60.904774
9668.408203	-59.384754
9679.174805	-59.537632
9689.941406	-60.630035
9700.708008	-60.557171
9711.474609	-60.148319
9722.241211	-60.855541
9733.007812	-61.059834
9743.774414	-61.917915
9754.541016	-60.776581
9765.307617	-60.654125
9776.074219	-61.014076
9786.840820	-61.331337
9797.607422	-60.797894
9808.374023	-61.140541
9819.140625	-61.494431
9829.907227	-60.791115
9840.673828	-61.405563
9851.440430	-61.328663
9862.207031	-60.698700
9872.973633	-60.264198
9883.740234	-60.349312
9894.506836	-61.645630
9905.273438	-61.801895
9916.040039	-60.978951
9926.806641	-60.659370
9937.573242	-61.167343
9948.339844	-61.413933
9959.106445	-60.844612
9969.873047	-60.866169
9980.639648	-60.170044
9991.406250	-61.246380
10002.172852	-61.546638
10012.939453	-62.219128
10023.706055	-62.096626
10034.472656	-61.776001
10045.239258	-61.699757
10056.005859	-60.834221
10066.772461	-60.298294
10077.539062	-61.418182
10088.305664	-62.090263
10099.072266	-61.505306
10109.838867	-60.823223
10120.605469	-59.917934
10131.372070	-61.146168
10142.138672	-62.152447
10152.905273	-62.178093
10163.671875	-61.783604
10174.438477	-61.466465
10185.205078	-60.669537
10195.971680	-60.875282
10206.738281	-60.062885
10217.504883	-60.238293
10228.271484	-60.596165
10239.038086	-60.855610
10249.804688	-62.519379
10260.571289	-62.840164
10271.337891	-62.233032
10282.104492	-61.549442
10292.871094	-60.617161
10303.637695	-60.108284
10314.404297	-60.882317
10325.170898	-61.913250
10335.937500	-60.965992
10346.704102	-60.018200
10357.470703	-60.877930
10368.237305	-60.329033
10379.003906	-60.671593
10389.770508	-61.047394
10400.537109	-61.095066
10411.303711	-61.535900
10422.070312	-61.119808
10432.836914	-61.299999
10443.603516	-61.194786
10454.370117	-61.427677
10465.136719	-62.079891
10475.903320	-63.257046
10486.669922	-63.062641
10497.436523	-62.252762
10508.203125	-61.370171
10518.969727	-60.684757
10529.736328	-60.320713
10540.502930	-61.110661
10551.269531	-61.474621
10562.036133	-60.391953
10572.802734	-60.805634
10583.569336	-59.974239
10594.335938	-60.835121
10605.102539	-61.466488
10615.869141	-61.770256
10626.635742	-61.981075
10637.402344	-61.231506
10648.168945	-61.092510
10658.935547	-62.461761
10669.702148	-62.278740
10680.468750	-61.377178
10691.235352	-61.854561
10702.001953	-62.665466
10712.768555	-62.048431
10723.535156	-61.287041
10734.301758	-61.476456
10745.068359	-62.050655
10755.834961	-62.564098
10766.601562	-61.646549
10777.368164	-60.404903
10788.134766	-60.804840
10798.901367	-61.515682
10809.667969	-61.789154
10820.434570	-62.445648
10831.201172	-62.786854
10841.967773	-62.661678
10852.734375	-63.119232
10863.500977	-61.903000
10874.267578	-61.991062
10885.034180	-62.303459
10895.800781	-62.126713
10906.567383	-62.734024
10917.333984	-62.882740
10928.100586	-62.642178
10938.867188	-61.909889
10949.633789	-60.627075
10960.400391	-61.022346
10971.166992	-61.345615
10981.933594	-61.642197
10992.700195	-61.397030
11003.466797	-61.044563
11014.233398	-62.046124
11025.000000	-62.849781
11035.766602	-62.117340
11046.533203	-61.793903
11057.299805	-62.527473
11068.066406	-61.852554
11078.833008	-62.054405
11089.599609	-60.810684
11100.366211	-61.730564
11111.132812	-61.675007
11121.899414	-61.561806
11132.666016	-61.225769
11143.432617	-60.790768
11154.199219	-61.865784
11164.965820	-62.419922
11175.732422	-61.238674
11186.499023	-61.581799
11197.265625	-62.758015
11208.032227	-62.508663
11218.798828	-62.198860
11229.565430	-62.374123
11240.332031	-62.952293
11251.098633	-62.764503
11261.865234	-62.821896
11272.631836	-62.096626
11283.398438	-62.358707
11294.165039	-62.119389
11304.931641	-60.713799
11315.698242	-60.847404
11326.464844	-61.977455
11337.231445	-61.118813
11347.998047	-61.119724
11358.764648	-61.120857
11369.531250	-61.340595
11380.297852	-60.571476
11391.064453	-62.317337
11401.831055	-61.838268
11412.597656	-62.031208
11423.364258	-61.373234
11434.130859	-61.494366
11444.897461	-62.466942
11455.664062	-61.855328
11466.430664	-61.867607
11477.197266	-61.810200
11487.963867	-61.405582
11498.730469	-61.666668
11509.497070	-61.225346
11520.263672	-61.826206
11531.030273	-62.301647
11541.796875	-61.602486
11552.563477	-62.060593
11563.330078	-62.693527
11574.096680	-63.199932
11584.863281	-62.466282
11595.629883	-61.576401
11606.396484	-61.545345
11617.163086	-60.885315
11627.929688	-60.866306
11638.696289	-62.038101
11649.462891	-61.886158
11660.229492	-61.499771
11670.996094	-62.219570
11681.762695	-62.068806
11692.529297	-61.583126
11703.295898	-61.748821
11714.062500	-62.115002
11724.829102	-61.201687
11735.595703	-61.592278
11746.362305	-62.439034
11757.128906	-62.182484
11767.895508	-60.967098
11778.662109	-60.735298
11789.428711	-60.737675
11800.195312	-62.264950
11810.961914	-61.871124
11821.728516	-62.177147
11832.495117	-62.361912
11843.261719	-61.544212
11854.028320	-61.471409
11864.794922	-61.936638
11875.561523	-61.481606
11886.328125	-61.108868
11897.094727	-61.376907
11907.861328	-61.847095
11918.627930	-61.902050
11929.394531	-61.575840
11940.161133	-62.386444
11950.927734	-62.303665
11961.694336	-61.298279
11972.460938	-62.638447
11983.227539	-62.338318
11993.994141	-61.665871
12004.760742	-61.523449
12015.527344	-61.549606
12026.293945	-62.846275
12037.060547	-63.682583
12047.827148	-63.840725
12058.593750	-62.567993
12069.360352	-62.223694
12080.126953	-62.113358
12090.893555	-61.791019
12101.660156	-61.124699
12112.426758	-61.550621
12123.193359	-61.947227
12133.959961	-62.373466
12144.726562	-62.150799
12155.493164	-61.561329
12166.259766	-61.870384
12177.026367	-62.163986
12187.792969	-62.174500
12198.559570	-61.743568
12209.326172	-60.820293
12220.092773	-62.141533
12230.859375	-63.324360
12241.625977	-63.249321
12252.392578	-62.735245
12263.159180	-62.889854
12273.925781	-61.686768
12284.692383	-62.471264
12295.458984	-61.564415
12306.225586	-61.169125
12316.992188	-63.121655
12327.758789	-62.914837
12338.525391	-62.258171
12349.291992	-62.186062
12360.058594	-62.168240
12370.825195	-63.713184
12381.591797	-62.112659
12392.358398	-61.421364
12403.125000	-61.779747
12413.891602	-62.208843
12424.658203	-62.065010
12435.424805	-63.031387
12446.191406	-61.870529
12456.958008	-61.205601
12467.724609	-61.805084
12478.491211	-63.073524
12489.257812	-62.490898
12500.024414	-62.303768
12510.791016	-62.494213
12521.557617	-62.613461
12532.324219	-62.484524
12543.090820	-62.178059
12553.857422	-62.600395
12564.624023	-63.364365
12575.390625	-63.539124
12586.157227	-62.226368
12596.923828	-62.718842
12607.690430	-62.458969
