Frequency (Hz)	Level (dB)
1528.857422	-63.843525
1539.624023	-62.802624
1550.390625	-60.944328
1561.157227	-60.579052
1571.923828	-62.464565
1582.690430	-59.872570
1593.457031	-60.230595
1604.223633	-58.562786
1614.990234	-63.330433
1625.756836	-62.393261
1636.523438	-59.112881
1647.290039	-62.994083
1658.056641	-60.981979
1668.823242	-61.610310
1679.589844	-62.520634
1690.356445	-59.597340
1701.123047	-58.530228
1711.889648	-58.281727
1722.656250	-60.436283
1733.422852	-63.603519
1744.189453	-61.364635
1754.956055	-60.156796
1765.722656	-60.499386
1776.489258	-62.430489
1787.255859	-60.984131
1798.022461	-58.597118
1808.789062	-59.215691
1819.555664	-57.097523
1830.322266	-57.974937
1841.088867	-58.597340
1851.855469	-60.192097
1862.622070	-56.941292
1873.388672	-57.646267
1884.155273	-61.620598
1894.921875	-61.128990
1905.688477	-61.190876
1916.455078	-60.321095
1927.221680	-59.786098
1937.988281	-58.214664
1948.754883	-60.101852
1959.521484	-59.976681
1970.288086	-58.936428
1981.054688	-58.492661
1991.821289	-61.185467
2002.587891	-64.277779
2013.354492	-62.767471
2024.121094	-63.344433
2034.887695	-61.309139
2045.654297	-57.522327
2056.420898	-57.651493
2067.187500	-58.192089
2077.954102	-57.238441
2088.720703	-59.774658
2099.487305	-59.053421
2110.253906	-63.334076
2121.020508	-66.700195
2131.787109	-60.576885
2142.553711	-59.082363
2153.320312	-57.386311
2164.086914	-60.155666
2174.853516	-62.854736
2185.620117	-60.544228
2196.386719	-60.608036
2207.153320	-59.070835
2217.919922	-58.493198
2228.686523	-58.909077
2239.453125	-62.277592
2250.219727	-64.064880
2260.986328	-63.148022
2271.752930	-62.577881
2282.519531	-59.250980
2293.286133	-60.912342
2304.052734	-60.096519
2314.819336	-59.774055
2325.585938	-63.110214
2336.352539	-62.040329
2347.119141	-61.840527
2357.885742	-65.630913
2368.652344	-65.079857
2379.418945	-63.208286
2390.185547	-61.313869
2400.952148	-62.793854
2411.718750	-61.724800
2422.485352	-66.218979
2433.251953	-62.841473
2444.018555	-62.013481
2454.785156	-59.554401
2465.551758	-65.088737
2476.318359	-60.152596
2487.084961	-58.912289
2497.851562	-61.741230
2508.618164	-59.478046
2519.384766	-61.013519
2530.151367	-67.462395
2540.917969	-61.479908
2551.684570	-60.954914
2562.451172	-61.298813
2573.217773	-61.997173
2583.984375	-65.879318
2594.750977	-63.678616
2605.517578	-62.414177
2616.284180	-60.632641
2627.050781	-61.329121
2637.817383	-61.943600
2648.583984	-64.363670
2659.350586	-64.529785
2670.117188	-63.744938
2680.883789	-64.615807
2691.650391	-62.142715
2702.416992	-62.104637
2713.183594	-60.106129
2723.950195	-60.430573
2734.716797	-58.043488
2745.483398	-60.305424
2756.250000	-65.984512
2767.016602	-63.214600
2777.783203	-58.520138
2788.549805	-58.429710
2799.316406	-58.913773
2810.083008	-59.907768
2820.849609	-61.585018
2831.616211	-58.617611
2842.382812	-60.259186
2853.149414	-64.257881
2863.916016	-59.778385
2874.682617	-56.103992
2885.449219	-58.698177
2896.215820	-61.588459
2906.982422	-63.965523
2917.749023	-61.353302
2928.515625	-60.149784
2939.282227	-60.167355
2950.048828	-63.771564
2960.815430	-62.829460
2971.582031	-61.301392
2982.348633	-61.376354
2993.115234	-59.151501
3003.881836	-61.076168
3014.648438	-62.045547
3025.415039	-59.465874
3036.181641	-58.788601
3046.948242	-60.099026
3057.714844	-61.644588
3068.481445	-61.997135
3079.248047	-63.146202
3090.014648	-61.346031
3100.781250	-59.682163
3111.547852	-55.991051
3122.314453	-58.727257
3133.081055	-62.710655
3143.847656	-57.832699
3154.614258	-57.273586
3165.380859	-57.858685
3176.147461	-59.434402
3186.914062	-61.864315
3197.680664	-61.311008
3208.447266	-61.615189
3219.213867	-63.034096
3229.980469	-62.141571
3240.747070	-59.770668
3251.513672	-56.822838
3262.280273	-58.284988
3273.046875	-61.728619
3283.813477	-60.219009
3294.580078	-60.961639
3305.346680	-59.272614
3316.113281	-61.910934
3326.879883	-61.225864
3337.646484	-59.313805
3348.413086	-61.298435
3359.179688	-60.752247
3369.946289	-60.759026
3380.712891	-60.293583
3391.479492	-60.699409
3402.246094	-59.726250
3413.012695	-55.661362
3423.779297	-56.030117
3434.545898	-60.311653
3445.312500	-63.332954
3456.079102	-62.147240
3466.845703	-64.161667
3477.612305	-63.058815
3488.378906	-63.752228
3499.145508	-58.622536
3509.912109	-59.142048
3520.678711	-63.752556
3531.445312	-65.483253
3542.211914	-59.567867
3552.978516	-57.833340
3563.745117	-59.480904
3574.511719	-61.282429
3585.278320	-61.915211
3596.044922	-64.826180
3606.811523	-64.693634
3617.578125	-62.238014
3628.344727	-62.209869
3639.111328	-58.927902
3649.877930	-59.824760
3660.644531	-59.313629
3671.411133	-59.504223
3682.177734	-63.646210
3692.944336	-61.879692
3703.710938	-57.692738
3714.477539	-60.575340
3725.244141	-59.894588
3736.010742	-62.883316
3746.777344	-60.646713
3757.543945	-62.632774
3768.310547	-60.966560
3779.077148	-58.365494
3789.843750	-60.843369
3800.610352	-61.044903
3811.376953	-62.593456
3822.143555	-61.483021
3832.910156	-58.935486
3843.676758	-59.725067
3854.443359	-60.019257
3865.209961	-63.757458
3875.976562	-62.576694
3886.743164	-57.817745
3897.509766	-58.777683
3908.276367	-59.208534
3919.042969	-60.858131
3929.809570	-62.451122
3940.576172	-62.092278
3951.342773	-64.376480
3962.109375	-62.712666
3972.875977	-59.320965
3983.642578	-59.468098
3994.409180	-59.551003
4005.175781	-60.776436
4015.942383	-61.827278
4026.708984	-61.873238
4037.475586	-65.253838
4048.242188	-63.257149
4059.008789	-56.639351
4069.775391	-56.287987
4080.541992	-61.699963
4091.308594	-59.071846
4102.075195	-59.119896
4112.841797	-59.766567
4123.608398	-58.111679
4134.375000	-58.248840
4145.141602	-58.759232
4155.908203	-57.843250
4166.674805	-57.331871
4177.441406	-57.447498
4188.208008	-59.551460
4198.974609	-62.105186
4209.741211	-62.168007
4220.507812	-62.241676
4231.274414	-60.918999
4242.041016	-61.293579
4252.807617	-61.766220
4263.574219	-60.037468
4274.340820	-58.750706
4285.107422	-58.392178
4295.874023	-64.442444
4306.640625	-58.823463
4317.407227	-57.805588
4328.173828	-61.996796
4338.940430	-63.921600
4349.707031	-60.746117
4360.473633	-57.639671
4371.240234	-59.024380
4382.006836	-57.754704
4392.773438	-59.393215
4403.540039	-61.317894
4414.306641	-59.991470
4425.073242	-58.900303
4435.839844	-60.019600
4446.606445	-60.707340
4457.373047	-60.899815
4468.139648	-58.859314
4478.906250	-58.680401
4489.672852	-59.995327
4500.439453	-59.506828
4511.206055	-58.153828
4521.972656	-59.637108
4532.739258	-60.590446
4543.505859	-60.759247
4554.272461	-61.759701
4565.039062	-59.623779
4575.805664	-61.004272
4586.572266	-59.836948
4597.338867	-58.908703
4608.105469	-59.785053
4618.872070	-60.222504
4629.638672	-59.851147
4640.405273	-57.719040
4651.171875	-57.808769
4661.938477	-59.387897
4672.705078	-61.496498
4683.471680	-62.468838
4694.238281	-60.587948
4705.004883	-59.947701
4715.771484	-59.751217
4726.538086	-58.185509
4737.304688	-58.491444
4748.071289	-59.191231
4758.837891	-60.469254
4769.604492	-63.172161
4780.371094	-62.339355
4791.137695	-61.726898
4801.904297	-59.215092
4812.670898	-60.500832
4823.437500	-60.332668
4834.204102	-57.407169
4844.970703	-57.413586
4855.737305	-59.998322
4866.503906	-58.593735
4877.270508	-61.236988
4888.037109	-63.099358
4898.803711	-62.352608
4909.570312	-58.379063
4920.336914	-58.171177
4931.103516	-57.598469
4941.870117	-59.179432
4952.636719	-58.646763
4963.403320	-58.855637
4974.169922	-59.754311
4984.936523	-59.265423
4995.703125	-62.360203
5006.469727	-63.371632
5017.236328	-60.587849
5028.002930	-64.825996
5038.769531	-60.146168
5049.536133	-58.532528
5060.302734	-59.063904
5071.069336	-62.160713
5081.835938	-60.393921
5092.602539	-59.549187
5103.369141	-60.921574
5114.135742	-58.912636
5124.902344	-58.822453
5135.668945	-56.955891
5146.435547	-57.102211
5157.202148	-57.315605
5167.968750	-58.757824
5178.735352	-60.030365
5189.501953	-59.320969
5200.268555	-58.916962
5211.035156	-60.960155
5221.801758	-61.319893
5232.568359	-63.544853
5243.334961	-63.744183
5254.101562	-64.596260
5264.868164	-61.959991
5275.634766	-59.362186
5286.401367	-59.311436
5297.167969	-61.540657
5307.934570	-60.887566
5318.701172	-59.861359
5329.467773	-61.208038
5340.234375	-59.468796
5351.000977	-59.683758
5361.767578	-59.650272
5372.534180	-59.165600
5383.300781	-60.951954
5394.067383	-63.671097
5404.833984	-62.827503
5415.600586	-59.973156
5426.367188	-60.569733
5437.133789	-63.848888
5447.900391	-59.336365
5458.666992	-59.772781
5469.433594	-61.889912
5480.200195	-59.682865
5490.966797	-59.578259
5501.733398	-62.180332
5512.500000	-60.310081
5523.266602	-61.354187
5534.033203	-55.711433
5544.799805	-58.539532
5555.566406	-60.723808
5566.333008	-60.783581
5577.099609	-57.126343
5587.866211	-56.587269
5598.632812	-59.047565
5609.399414	-61.015545
5620.166016	-60.675549
5630.932617	-59.217789
5641.699219	-61.707222
5652.465820	-58.483902
5663.232422	-58.312630
5673.999023	-61.824059
5684.765625	-60.433025
5695.532227	-60.794601
5706.298828	-60.371777
5717.065430	-61.561466
5727.832031	-60.754848
5738.598633	-59.625652
5749.365234	-59.342133
5760.131836	-59.650116
5770.898438	-60.397690
5781.665039	-62.150894
5792.431641	-58.853317
5803.198242	-59.618317
5813.964844	-58.699181
5824.731445	-56.706108
5835.498047	-57.216969
5846.264648	-60.520695
5857.031250	-59.088753
5867.797852	-60.528694
5878.564453	-62.785782
5889.331055	-60.963497
5900.097656	-61.411362
5910.864258	-60.107498
5921.630859	-60.282963
5932.397461	-60.227917
5943.164062	-62.022366
5953.930664	-62.597469
5964.697266	-62.906933
5975.463867	-61.396320
5986.230469	-58.246082
5996.997070	-55.324963
6007.763672	-58.559212
6018.530273	-61.143791
6029.296875	-59.993507
6040.063477	-58.946915
6050.830078	-58.650665
6061.596680	-58.861309
6072.363281	-57.271191
6083.129883	-59.014805
6093.896484	-60.559818
6104.663086	-58.630005
6115.429688	-61.615639
6126.196289	-60.843060
6136.962891	-57.098484
6147.729492	-57.146149
6158.496094	-56.443523
6169.262695	-57.945129
6180.029297	-57.819008
6190.795898	-56.875355
6201.562500	-57.097622
6212.329102	-59.031898
6223.095703	-59.875042
6233.862305	-61.133934
6244.628906	-60.058914
6255.395508	-61.736382
6266.162109	-61.987640
6276.928711	-61.434193
6287.695312	-60.762630
6298.461914	-61.521690
6309.228516	-63.540161
6319.995117	-60.685471
6330.761719	-59.584602
6341.528320	-57.617249
6352.294922	-59.285530
6363.061523	-64.081558
6373.828125	-64.254303
6384.594727	-64.886032
6395.361328	-61.527447
6406.127930	-59.499340
6416.894531	-58.638622
6427.661133	-58.646664
6438.427734	-63.838032
6449.194336	-60.515343
6459.960938	-59.878647
6470.727539	-59.133675
6481.494141	-59.718681
6492.260742	-62.670719
6503.027344	-63.583679
6513.793945	-60.513672
6524.560547	-57.294975
6535.327148	-57.566586
6546.093750	-59.994404
6556.860352	-61.093773
6567.626953	-60.075546
6578.393555	-60.841251
6589.160156	-61.715630
6599.926758	-62.190514
6610.693359	-62.578720
6621.459961	-64.034149
6632.226562	-62.851566
6642.993164	-59.312729
6653.759766	-59.286121
6664.526367	-57.781456
6675.292969	-58.835697
6686.059570	-60.611530
6696.826172	-60.135357
6707.592773	-61.613773
6718.359375	-60.990330
6729.125977	-59.926128
6739.892578	-59.697430
6750.659180	-59.014656
6761.425781	-57.677418
6772.192383	-57.902683
6782.958984	-58.730743
6793.725586	-58.069530
6804.492188	-58.516460
6815.258789	-57.110199
6826.025391	-57.667374
6836.791992	-60.893452
6847.558594	-63.807598
6858.325195	-64.037811
6869.091797	-60.679745
6879.858398	-59.018749
6890.625000	-61.053444
6901.391602	-62.525150
6912.158203	-59.686317
6922.924805	-58.408253
6933.691406	-60.908657
6944.458008	-61.139355
6955.224609	-59.422737
6965.991211	-59.105564
6976.757812	-57.687832
6987.524414	-56.993557
6998.291016	-57.489048
7009.057617	-60.577488
7019.824219	-59.239342
7030.590820	-58.649750
7041.357422	-60.807278
7052.124023	-64.935623
7062.890625	-63.288837
7073.657227	-58.995216
7084.423828	-59.158268
7095.190430	-62.669521
7105.957031	-63.642403
7116.723633	-60.436382
7127.490234	-59.590668
7138.256836	-60.068504
7149.023438	-58.547127
7159.790039	-56.286926
7170.556641	-58.735298
7181.323242	-61.637474
7192.089844	-61.840786
7202.856445	-58.365669
7213.623047	-56.165005
7224.389648	-55.746159
7235.156250	-60.275539
7245.922852	-61.374825
7256.689453	-61.616978
7267.456055	-60.108692
7278.222656	-61.501530
7288.989258	-59.481609
7299.755859	-59.505680
7310.522461	-61.282639
7321.289062	-60.119534
7332.055664	-58.097290
7342.822266	-57.952690
7353.588867	-57.861198
7364.355469	-58.246750
7375.122070	-62.128700
7385.888672	-62.043678
7396.655273	-61.914062
7407.421875	-62.655376
7418.188477	-64.476631
7428.955078	-61.346378
7439.721680	-62.138180
7450.488281	-59.971645
7461.254883	-62.125061
7472.021484	-62.735607
7482.788086	-59.006145
7493.554688	-58.921299
7504.321289	-63.269684
7515.087891	-61.982853
7525.854492	-61.739948
7536.621094	-61.171268
7547.387695	-64.881233
7558.154297	-62.754902
7568.920898	-60.367424
7579.687500	-59.646568
7590.454102	-61.534367
7601.220703	-61.283310
7611.987305	-60.751293
7622.753906	-60.063030
7633.520508	-61.218880
7644.287109	-63.183273
7655.053711	-64.622726
7665.820312	-58.312939
7676.586914	-57.325115
7687.353516	-62.506691
7698.120117	-60.602158
7708.886719	-61.246765
7719.653320	-63.382126
7730.419922	-63.538582
7741.186523	-62.146252
7751.953125	-62.535656
7762.719727	-63.544613
7773.486328	-61.156502
7784.252930	-62.921333
7795.019531	-64.405899
7805.786133	-63.465149
7816.552734	-66.432579
7827.319336	-58.426373
7838.085938	-58.490574
7848.852539	-59.985184
7859.619141	-59.233562
7870.385742	-57.717350
7881.152344	-57.112774
7891.918945	-62.576927
7902.685547	-59.379082
7913.452148	-61.689117
7924.218750	-58.252716
7934.985352	-59.616596
7945.751953	-61.617886
7956.518555	-58.247608
7967.285156	-56.017826
7978.051758	-55.729057
7988.818359	-60.283852
7999.584961	-59.167366
8010.351562	-59.102955
8021.118164	-62.196583
8031.884766	-61.395180
8042.651367	-61.757599
8053.417969	-60.926048
8064.184570	-59.819466
8074.951172	-60.289795
8085.717773	-60.905151
8096.484375	-60.873718
8107.250977	-60.333672
8118.017578	-57.726120
8128.784180	-59.276215
8139.550781	-59.986382
8150.317383	-57.301571
8161.083984	-58.227875
8171.850586	-55.894444
8182.617188	-55.591877
8193.383789	-60.133766
8204.150391	-60.937664
8214.916992	-60.277058
8225.683594	-59.358093
8236.450195	-58.096207
8247.216797	-58.706165
8257.983398	-61.257023
8268.750000	-62.635139
8279.516602	-61.310722
8290.283203	-58.656818
8301.049805	-64.400589
8311.816406	-63.318642
8322.583008	-64.043655
8333.349609	-62.151150
8344.116211	-60.250813
8354.882812	-62.004845
8365.649414	-60.730030
8376.416016	-56.523945
8387.182617	-56.599548
8397.949219	-60.954010
8408.715820	-61.461720
8419.482422	-60.762253
8430.249023	-63.389263
8441.015625	-57.873360
8451.782227	-59.039291
8462.548828	-63.999245
8473.315430	-61.140644
8484.082031	-63.216389
8494.848633	-61.543388
8505.615234	-61.898342
8516.381836	-60.027370
8527.148438	-59.200504
8537.915039	-61.855057
8548.681641	-58.019753
8559.448242	-59.513508
8570.214844	-60.240845
8580.981445	-62.554905
8591.748047	-65.449547
8602.514648	-60.615063
8613.281250	-59.902885
8624.047852	-60.052422
8634.814453	-62.551479
8645.581055	-60.693287
8656.347656	-62.222229
8667.114258	-63.045273
8677.880859	-61.498459
8688.647461	-60.662067
8699.414062	-58.512978
8710.180664	-59.713730
8720.947266	-59.467514
8731.713867	-61.224426
8742.480469	-64.835861
8753.247070	-60.152813
8764.013672	-61.120152
8774.780273	-62.777760
8785.546875	-61.270599
8796.313477	-61.160576
8807.080078	-60.408249
8817.846680	-60.097332
8828.613281	-62.932991
8839.379883	-60.085770
8850.146484	-60.065540
8860.913086	-59.884441
8871.679688	-63.403873
8882.446289	-60.481602
8893.212891	-61.179188
8903.979492	-63.639572
8914.746094	-59.208408
8925.512695	-58.620312
8936.279297	-57.336906
8947.045898	-61.857075
8957.812500	-63.202095
8968.579102	-59.443195
8979.345703	-58.353367
8990.112305	-63.029842
9000.878906	-62.057461
9011.645508	-60.035725
9022.412109	-60.453449
9033.178711	-60.677155
9043.945312	-60.196991
9054.711914	-57.460911
9065.478516	-59.549019
9076.245117	-58.379333
9087.011719	-61.832924
9097.778320	-59.747921
9108.544922	-59.802921
9119.311523	-58.841839
9130.078125	-56.369724
9140.844727	-60.991604
9151.611328	-63.480202
9162.377930	-61.944172
9173.144531	-60.866344
9183.911133	-57.078056
9194.677734	-58.738976
9205.444336	-62.782406
9216.210938	-60.128910
9226.977539	-61.817642
9237.744141	-60.749134
9248.510742	-57.270504
9259.277344	-60.641422
9270.043945	-57.700005
9280.810547	-55.295956
9291.577148	-56.737183
9302.343750	-58.655098
9313.110352	-59.289169
9323.876953	-59.474010
9334.643555	-59.440014
9345.410156	-60.316032
9356.176758	-61.295418
9366.943359	-59.995682
9377.709961	-60.136055
9388.476562	-62.512901
9399.243164	-65.498466
9410.009766	-61.431057
9420.776367	-60.412708
9431.542969	-62.890530
9442.309570	-60.130127
9453.076172	-57.680981
9463.842773	-57.142723
9474.609375	-59.838234
9485.375977	-60.034588
9496.142578	-57.423668
9506.909180	-58.528038
9517.675781	-59.305649
9528.442383	-60.178974
9539.208984	-59.215172
9549.975586	-60.551231
9560.742188	-64.844223
9571.508789	-62.555557
9582.275391	-56.392895
9593.041992	-57.405766
9603.808594	-63.204639
9614.575195	-62.583153
9625.341797	-62.439156
9636.108398	-60.979683
9646.875000	-60.312233
9657.641602	-60.262451
9668.408203	-65.460632
9679.174805	-66.335236
9689.941406	-63.776493
9700.708008	-61.937687
9711.474609	-59.577785
9722.241211	-58.955284
9733.007812	-60.507816
9743.774414	-62.486496
9754.541016	-62.793938
9765.307617	-65.202522
9776.074219	-64.330048
9786.840820	-60.178921
9797.607422	-58.181301
9808.374023	-60.180393
9819.140625	-58.693295
9829.907227	-59.651985
9840.673828	-61.371574
9851.440430	-62.442215
9862.207031	-62.531822
9872.973633	-62.199024
9883.740234	-60.982925
9894.506836	-58.863613
9905.273438	-59.060268
9916.040039	-61.459614
9926.806641	-65.866684
9937.573242	-64.113930
9948.339844	-58.946724
9959.106445	-59.209709
9969.873047	-61.309792
9980.639648	-60.778671
9991.406250	-59.999527
10002.172852	-58.004040
10012.939453	-60.045967
10023.706055	-59.876762
10034.472656	-60.401405
10045.239258	-62.770966
10056.005859	-61.505188
10066.772461	-61.586975
10077.539062	-61.678387
10088.305664	-60.578205
10099.072266	-59.762028
10109.838867	-59.815678
10120.605469	-61.824844
10131.372070	-59.301010
10142.138672	-60.496082
10152.905273	-62.302856
10163.671875	-59.721207
10174.438477	-57.041492
10185.205078	-58.916706
10195.971680	-60.847462
10206.738281	-61.746780
10217.504883	-62.632980
10228.271484	-58.815380
10239.038086	-61.973164
10249.804688	-66.210083
10260.571289	-60.678082
10271.337891	-60.066898
10282.104492	-62.975918
10292.871094	-60.798286
10303.637695	-60.684261
10314.404297	-59.837212
10325.170898	-60.079990
10335.937500	-61.701637
10346.704102	-59.875248
10357.470703	-60.765911
10368.237305	-60.335705
10379.003906	-60.786434
10389.770508	-62.253223
10400.537109	-57.915146
10411.303711	-56.149277
10422.070312	-59.672539
10432.836914	-58.893860
10443.603516	-57.697548
10454.370117	-57.888058
10465.136719	-57.379879
10475.903320	-62.352993
10486.669922	-59.645294
10497.436523	-57.360535
10508.203125	-60.600262
10518.969727	-61.076077
10529.736328	-60.162518
10540.502930	-59.660423
10551.269531	-58.420124
10562.036133	-59.224731
10572.802734	-59.813793
10583.569336	-60.894463
10594.335938	-62.512783
10605.102539	-63.096474
10615.869141	-62.428398
10626.635742	-60.720810
10637.402344	-60.921776
10648.168945	-59.840519
10658.935547	-60.234001
10669.702148	-64.071877
10680.468750	-65.162720
10691.235352	-64.562653
10702.001953	-60.984623
10712.768555	-60.637653
10723.535156	-61.469574
10734.301758	-63.138454
10745.068359	-61.138134
10755.834961	-63.283016
10766.601562	-60.754177
10777.368164	-59.410255
10788.134766	-60.446918
10798.901367	-61.481323
10809.667969	-60.101810
10820.434570	-61.186348
10831.201172	-59.306736
10841.967773	-59.194218
10852.734375	-59.001740
10863.500977	-59.518040
10874.267578	-61.143013
10885.034180	-60.113029
10895.800781	-58.677525
10906.567383	-58.758621
10917.333984	-60.540070
10928.100586	-61.647205
10938.867188	-56.867874
10949.633789	-56.612209
10960.400391	-59.720863
10971.166992	-61.785851
10981.933594	-59.731686
10992.700195	-56.878235
11003.466797	-60.564857
11014.233398	-58.841148
11025.000000	-55.668945
11035.766602	-57.138336
11046.533203	-59.140705
11057.299805	-61.663105
11068.066406	-60.185265
11078.833008	-59.721191
11089.599609	-61.225464
11100.366211	-61.020126
11111.132812	-61.601578
11121.899414	-60.689785
11132.666016	-59.977451
11143.432617	-60.039089
11154.199219	-61.244438
11164.965820	-59.686939
11175.732422	-57.639507
11186.499023	-59.437702
11197.265625	-59.274879
11208.032227	-60.542160
11218.798828	-61.574841
11229.565430	-59.843792
11240.332031	-60.105175
11251.098633	-58.468830
11261.865234	-61.082352
11272.631836	-61.379337
11283.398438	-62.275116
11294.165039	-62.361473
11304.931641	-61.068726
11315.698242	-61.101845
11326.464844	-61.877171
11337.231445	-59.857075
11347.998047	-57.559132
11358.764648	-56.206722
11369.531250	-55.764153
11380.297852	-58.600574
11391.064453	-63.918579
11401.831055	-61.731926
11412.597656	-58.180893
11423.364258	-56.188972
11434.130859	-59.068260
11444.897461	-61.914829
11455.664062	-60.721149
11466.430664	-60.945900
11477.197266	-60.359695
11487.963867	-60.439007
11498.730469	-60.203983
11509.497070	-61.300274
11520.263672	-64.588638
11531.030273	-60.395786
11541.796875	-58.536568
11552.563477	-63.152878
11563.330078	-59.752060
11574.096680	-57.900375
11584.863281	-60.135654
11595.629883	-61.692200
11606.396484	-59.577465
11617.163086	-56.647701
11627.929688	-56.425056
11638.696289	-55.938351
11649.462891	-58.037712
11660.229492	-60.195423
11670.996094	-59.089397
11681.762695	-60.735939
11692.529297	-61.358177
11703.295898	-60.183994
11714.062500	-61.054897
11724.829102	-61.031937
11735.595703	-61.713783
11746.362305	-61.168369
11757.128906	-57.925564
11767.895508	-58.127155
11778.662109	-57.506210
11789.428711	-56.626629
11800.195312	-61.179649
11810.961914	-61.012642
11821.728516	-62.056828
11832.495117	-62.400219
11843.261719	-61.826366
11854.028320	-59.948162
11864.794922	-61.314983
11875.561523	-64.752243
11886.328125	-65.275688
11897.094727	-61.447685
11907.861328	-59.947983
11918.627930	-60.819790
11929.394531	-62.185131
11940.161133	-60.710594
11950.927734	-60.883007
11961.694336	-60.298130
11972.460938	-60.736462
11983.227539	-58.726334
11993.994141	-59.208599
12004.760742	-59.997211
12015.527344	-58.812962
12026.293945	-57.776012
12037.060547	-58.736832
12047.827148	-62.075512
12058.593750	-63.988258
12069.360352	-63.555939
12080.126953	-59.905048
12090.893555	-59.964451
12101.660156	-58.523285
12112.426758	-57.826580
12123.193359	-59.381340
12133.959961	-60.681351
12144.726562	-60.242889
12155.493164	-60.818226
12166.259766	-63.250771
12177.026367	-58.382408
12187.792969	-57.526497
12198.559570	-62.501331
12209.326172	-62.182575
12220.092773	-62.561646
12230.859375	-62.863102
12241.625977	-61.840622
12252.392578	-58.111923
12263.159180	-59.033916
12273.925781	-62.793877
12284.692383	-65.469238
12295.458984	-60.828300
12306.225586	-60.521801
12316.992188	-58.407387
12327.758789	-59.996685
12338.525391	-56.038185
12349.291992	-57.953487
12360.058594	-57.084244
12370.825195	-55.820332
12381.591797	-58.303432
12392.358398	-58.833538
12403.125000	-58.961895
12413.891602	-59.110180
12424.658203	-60.102551
12435.424805	-60.251923
12446.191406	-59.065014
12456.958008	-61.209362
12467.724609	-62.187859
12478.491211	-61.198738
12489.257812	-59.047646
12500.024414	-61.065639
12510.791016	-62.477692
12521.557617	-58.413078
12532.324219	-57.216026
12543.090820	-56.794785
12553.857422	-60.240055
12564.624023	-63.994057
12575.390625	-60.393745
12586.157227	-57.835518
12596.923828	-59.167027
12607.690430	-64.461594
